individual_id,tattoo,year,quarter,q_index,n_capture_rows,p_min,p_max,p_mean,p_range
1576,E103,1992,2,7969,1,8.24e-5,8.24e-5,8.24e-5,0
1576,E103,1992,3,7970,1,1.46e-4,1.46e-4,1.46e-4,0
1576,E103,1992,4,7971,1,3.2e-4,3.2e-4,3.2e-4,0
1576,E103,1994,4,7979,1,0.010385329,0.010385329,0.010385329,0
1577,E104,1988,4,7955,1,0.295072931,0.295072931,0.295072931,0
1577,E104,1989,2,7957,1,0.937821561,0.937821561,0.937821561,0
1577,E104,1989,3,7958,1,0.948733405,0.948733405,0.948733405,0
1578,E105,1988,4,7955,1,0.006041834,0.006041834,0.006041834,0
1579,E106,1988,4,7955,1,0.036196842,0.036196842,0.036196842,0
1579,E106,1989,2,7957,1,0.038152379,0.038152379,0.038152379,0
1579,E106,1989,3,7958,1,0.039490944,0.039490944,0.039490944,0
1579,E106,1990,4,7963,1,0.048586895,0.048586895,0.048586895,0
1579,E106,1991,2,7965,1,0.063960954,0.063960954,0.063960954,0
1579,E106,1993,3,7974,1,0.074156776,0.074156776,0.074156776,0
1580,F001,1985,2,7941,1,1.96e-10,1.96e-10,1.96e-10,0
1580,F001,1985,3,7942,1,7.04e-10,7.04e-10,7.04e-10,0
1580,F001,1985,4,7943,1,1.32e-9,1.32e-9,1.32e-9,0
1580,F001,1986,1,7944,1,6.23e-9,6.23e-9,6.23e-9,0
1580,F001,1986,2,7945,1,2.95e-8,2.95e-8,2.95e-8,0
1580,F001,1986,3,7946,1,8.78e-8,8.78e-8,8.78e-8,0
1580,F001,1986,4,7947,1,2.31e-7,2.31e-7,2.31e-7,0
1580,F001,1987,1,7948,1,1.36e-6,1.36e-6,1.36e-6,0
1580,F001,1987,2,7949,1,6.69e-6,6.69e-6,6.69e-6,0
1580,F001,1987,3,7950,1,2e-5,2e-5,2e-5,0
1580,F001,1987,4,7951,1,5.29e-5,5.29e-5,5.29e-5,0
1580,F001,1988,2,7953,1,6.02e-4,6.02e-4,6.02e-4,0
1580,F001,1988,3,7954,1,0.001360077,0.001360077,0.001360077,0
1580,F001,1988,4,7955,1,0.003227924,0.003227924,0.003227924,0
1581,F002,1985,2,7941,1,0.017432834,0.017432834,0.017432834,0
1581,F002,1985,3,7942,1,0.057982883,0.057982883,0.057982883,0
1581,F002,1985,4,7943,1,0.158021925,0.158021925,0.158021925,0
1581,F002,1986,1,7944,1,0.949726136,0.949726136,0.949726136,0
1581,F002,1986,2,7945,1,0.995714515,0.995714515,0.995714515,0
1581,F002,1987,1,7948,1,0.99989241,0.99989241,0.99989241,0
1581,F002,1987,2,7949,1,1,1,1,0
1581,F002,1987,3,7950,1,1,1,1,0
1582,F003,1985,2,7941,1,3.64e-4,3.64e-4,3.64e-4,0
1582,F003,1985,3,7942,1,0.001209497,0.001209497,0.001209497,0
1582,F003,1985,4,7943,1,0.003296268,0.003296268,0.003296268,0
1582,F003,1986,2,7945,1,0.040185822,0.040185822,0.040185822,0
1582,F003,1986,3,7946,1,0.04081254,0.04081254,0.04081254,0
1582,F003,1986,4,7947,1,0.042357727,0.042357727,0.042357727,0
1583,F004,1985,2,7941,1,6.69e-7,6.69e-7,6.69e-7,0
1583,F004,1985,3,7942,1,2.23e-6,2.23e-6,2.23e-6,0
1583,F004,1985,4,7943,1,6.07e-6,6.07e-6,6.07e-6,0
1583,F004,1986,2,7945,1,7.4e-5,7.4e-5,7.4e-5,0
1583,F004,1986,3,7946,1,1.68e-4,1.68e-4,1.68e-4,0
1583,F004,1986,4,7947,1,4e-4,4e-4,4e-4,0
1583,F004,1987,2,7949,1,0.004457559,0.004457559,0.004457559,0
1583,F004,1988,2,7953,1,0.029316501,0.029316501,0.029316501,0
1584,F005,1985,2,7941,1,9.96e-6,9.96e-6,9.96e-6,0
1584,F005,1985,3,7942,1,3.31e-5,3.31e-5,3.31e-5,0
1584,F005,1985,4,7943,1,9.03e-5,9.03e-5,9.03e-5,0
1584,F005,1986,2,7945,1,0.001101183,0.001101183,0.001101183,0
1584,F005,1988,1,7952,1,0.011768856,0.011768856,0.011768856,0
1584,F005,1993,1,7972,1,0.049855534,0.049855534,0.049855534,0
1585,F006,1985,2,7941,1,0.001943839,0.001943839,0.001943839,0
1585,F006,1985,3,7942,1,0.004179445,0.004179445,0.004179445,0
1586,F007,1985,2,7941,1,3.47e-6,3.47e-6,3.47e-6,0
1586,F007,1985,4,7943,1,1.67e-5,1.67e-5,1.67e-5,0
1586,F007,1986,4,7947,1,1.63e-4,1.63e-4,1.63e-4,0
1586,F007,1987,2,7949,1,5.35e-4,5.35e-4,5.35e-4,0
1586,F007,1988,4,7955,1,0.003663399,0.003663399,0.003663399,0
1586,F007,1989,3,7958,1,0.01010638,0.01010638,0.01010638,0
1586,F007,1989,4,7959,1,0.014315105,0.014315105,0.014315105,0
1586,F007,1991,2,7965,1,0.136550657,0.136550657,0.136550657,0
1586,F007,1991,3,7966,1,0.198340506,0.198340506,0.198340506,0
1586,F007,1992,2,7969,1,0.999999998,0.999999998,0.999999998,0
1586,F007,1992,4,7971,2,1,1,1,0
1586,F007,1993,3,7974,1,1,1,1,0
1586,F007,1993,4,7975,1,1,1,1,0
1587,F008,1985,2,7941,1,0.003660432,0.003660432,0.003660432,0
1588,F009,1985,2,7941,1,4.14e-10,4.14e-10,4.14e-10,0
1588,F009,1985,4,7943,1,1.99e-9,1.99e-9,1.99e-9,0
1588,F009,1986,1,7944,1,6.88e-9,6.88e-9,6.88e-9,0
1588,F009,1986,2,7945,1,3.01e-8,3.01e-8,3.01e-8,0
1588,F009,1986,3,7946,1,8.82e-8,8.82e-8,8.82e-8,0
1588,F009,1986,4,7947,1,2.31e-7,2.31e-7,2.31e-7,0
1588,F009,1987,1,7948,1,1.35e-6,1.35e-6,1.35e-6,0
1588,F009,1987,2,7949,1,6.67e-6,6.67e-6,6.67e-6,0
1588,F009,1987,3,7950,1,2e-5,2e-5,2e-5,0
1588,F009,1987,4,7951,1,5.28e-5,5.28e-5,5.28e-5,0
1588,F009,1988,1,7952,1,2.98e-4,2.98e-4,2.98e-4,0
1588,F009,1988,2,7953,1,0.001457097,0.001457097,0.001457097,0
1588,F009,1988,4,7955,1,0.006222147,0.006222147,0.006222147,0
1589,F010,1985,2,7941,1,2.52e-4,2.52e-4,2.52e-4,0
1589,F010,1985,3,7942,1,8.39e-4,8.39e-4,8.39e-4,0
1589,F010,1985,4,7943,1,0.002286108,0.002286108,0.002286108,0
1590,F011,1985,2,7941,1,1.85e-5,1.85e-5,1.85e-5,0
1590,F011,1985,4,7943,1,8.9e-5,8.9e-5,8.9e-5,0
1590,F011,1986,1,7944,1,3.07e-4,3.07e-4,3.07e-4,0
1590,F011,1987,2,7949,1,0.004428832,0.004428832,0.004428832,0
1590,F011,1987,3,7950,1,0.007164113,0.007164113,0.007164113,0
1591,F012,1985,2,7941,1,4.61e-6,4.61e-6,4.61e-6,0
1591,F012,1985,3,7942,1,1.53e-5,1.53e-5,1.53e-5,0
1591,F012,1985,4,7943,1,4.18e-5,4.18e-5,4.18e-5,0
1591,F012,1986,1,7944,1,2.51e-4,2.51e-4,2.51e-4,0
1591,F012,1986,2,7945,1,0.001243029,0.001243029,0.001243029,0
1591,F012,1986,3,7946,1,0.003730887,0.003730887,0.003730887,0
1592,F013,1985,2,7941,1,1.91e-12,1.91e-12,1.91e-12,0
1592,F013,1985,3,7942,1,6.34e-12,6.34e-12,6.34e-12,0
1592,F013,1985,4,7943,1,1.73e-11,1.73e-11,1.73e-11,0
1592,F013,1986,1,7944,1,1.04e-10,1.04e-10,1.04e-10,0
1592,F013,1987,2,7949,1,1.74e-9,1.74e-9,1.74e-9,0
1592,F013,1987,3,7950,1,2.82e-9,2.82e-9,2.82e-9,0
1592,F013,1988,3,7954,1,2.13e-8,2.13e-8,2.13e-8,0
1592,F013,1988,4,7955,1,3.16e-8,3.16e-8,3.16e-8,0
1592,F013,1989,3,7958,1,2.32e-7,2.32e-7,2.32e-7,0
1592,F013,1989,4,7959,1,2.96e-7,2.96e-7,2.96e-7,0
1592,F013,1990,2,7961,1,1.09e-6,1.09e-6,1.09e-6,0
1592,F013,1990,3,7962,1,2.33e-6,2.33e-6,2.33e-6,0
1592,F013,1991,2,7965,1,1.69e-5,1.69e-5,1.69e-5,0
1592,F013,1991,3,7966,1,3.44e-5,3.44e-5,3.44e-5,0
1592,F013,1992,3,7970,1,3.25e-4,3.25e-4,3.25e-4,0
1592,F013,1994,4,7979,1,0.002907657,0.002907657,0.002907657,0
1592,F013,1995,2,7981,1,0.00780421,0.00780421,0.00780421,0
1593,F014,1985,2,7941,1,1.3e-4,1.3e-4,1.3e-4,0
1593,F014,1985,4,7943,1,3.76e-4,3.76e-4,3.76e-4,0
1593,F014,1986,1,7944,1,0.001138461,0.001138461,0.001138461,0
1593,F014,1986,2,7945,1,0.005169396,0.005169396,0.005169396,0
1593,F014,1986,3,7946,1,0.010168572,0.010168572,0.010168572,0
1594,F015,1985,2,7941,1,1.34e-4,1.34e-4,1.34e-4,0
1594,F015,1985,3,7942,1,4.45e-4,4.45e-4,4.45e-4,0
1594,F015,1985,4,7943,1,0.001212151,0.001212151,0.001212151,0
1594,F015,1986,1,7944,1,0.007285136,0.007285136,0.007285136,0
1595,F016,1985,2,7941,1,9.62e-4,9.62e-4,9.62e-4,0
1595,F016,1985,3,7942,1,0.003199858,0.003199858,0.003199858,0
1596,F017,1985,2,7941,1,2.55e-4,2.55e-4,2.55e-4,0
1596,F017,1985,4,7943,1,0.001227505,0.001227505,0.001227505,0
1596,F017,1986,1,7944,1,0.00423943,0.00423943,0.00423943,0
1597,F018,1985,2,7941,1,0.007375617,0.007375617,0.007375617,0
1598,F019,1985,2,7941,1,0.026219151,0.026219151,0.026219151,0
1598,F019,1985,3,7942,1,0.087206818,0.087206818,0.087206818,0
1598,F019,1986,2,7945,1,0.930433816,0.930433816,0.930433816,0
1598,F019,1986,3,7946,1,0.942203283,0.942203283,0.942203283,0
1599,F020,1985,2,7941,1,0.016873535,0.016873535,0.016873535,0
1599,F020,1985,3,7942,1,0.056122615,0.056122615,0.056122615,0
1599,F020,1985,4,7943,1,0.152952099,0.152952099,0.152952099,0
1599,F020,1986,2,7945,2,0.999298086,0.999298086,0.999298086,0
1599,F020,1986,3,7946,1,0.999975063,0.999975063,0.999975063,0
1599,F020,1986,4,7947,1,0.999995531,0.999995531,0.999995531,0
1599,F020,1987,2,7949,1,0.999999923,0.999999923,0.999999923,0
1599,F020,1987,3,7950,1,0.999999998,0.999999998,0.999999998,0
1599,F020,1987,4,7951,1,1,1,1,0
1599,F020,1988,1,7952,1,1,1,1,0
1599,F020,1988,2,7953,1,1,1,1,0
1599,F020,1988,3,7954,1,1,1,1,0
1599,F020,1988,4,7955,1,1,1,1,0
1600,F021,1985,2,7941,1,0.003660432,0.003660432,0.003660432,0
1601,F022,1985,2,7941,1,0.09287945,0.09287945,0.09287945,0
1601,F022,1986,2,7945,1,0.584376457,0.584376457,0.584376457,0
1601,F022,1986,3,7946,1,0.800859738,0.800859738,0.800859738,0
1601,F022,1987,1,7948,1,0.820770537,0.820770537,0.820770537,0
1601,F022,1988,1,7952,1,0.911011504,0.911011504,0.911011504,0
1602,F023,1985,2,7941,1,1.91e-8,1.91e-8,1.91e-8,0
1602,F023,1985,3,7942,1,6.36e-8,6.36e-8,6.36e-8,0
1602,F023,1985,4,7943,1,1.73e-7,1.73e-7,1.73e-7,0
1602,F023,1986,3,7946,1,2.82e-6,2.82e-6,2.82e-6,0
1602,F023,1987,3,7950,1,1.52e-5,1.52e-5,1.52e-5,0
1602,F023,1988,3,7954,1,6.35e-5,6.35e-5,6.35e-5,0
1602,F023,1989,2,7957,1,1.91e-4,1.91e-4,1.91e-4,0
1602,F023,1990,2,7961,1,6.73e-4,6.73e-4,6.73e-4,0
1602,F023,1991,2,7965,1,0.002163868,0.002163868,0.002163868,0
1602,F023,1993,4,7975,1,0.013704369,0.013704369,0.013704369,0
1603,F024,1985,2,7941,1,0.001110756,0.001110756,0.001110756,0
1603,F024,1985,3,7942,1,0.002388234,0.002388234,0.002388234,0
1603,F024,1985,4,7943,1,0.003946506,0.003946506,0.003946506,0
1603,F024,1986,2,7945,1,0.017566708,0.017566708,0.017566708,0
1604,F025,1985,2,7941,1,7.91e-5,7.91e-5,7.91e-5,0
1604,F025,1985,3,7942,1,2.63e-4,2.63e-4,2.63e-4,0
1604,F025,1985,4,7943,1,4.88e-4,4.88e-4,4.88e-4,0
1604,F025,1986,2,7945,1,0.002450569,0.002450569,0.002450569,0
1604,F025,1986,3,7946,1,0.003795053,0.003795053,0.003795053,0
1604,F025,1987,2,7949,1,0.012903939,0.012903939,0.012903939,0
1605,F026,1985,2,7941,1,6.64e-5,6.64e-5,6.64e-5,0
1605,F026,1985,3,7942,1,2.21e-4,2.21e-4,2.21e-4,0
1605,F026,1985,4,7943,1,6.02e-4,6.02e-4,6.02e-4,0
1605,F026,1986,1,7944,1,0.003615362,0.003615362,0.003615362,0
1606,F027,1985,2,7941,1,1.58e-9,1.58e-9,1.58e-9,0
1606,F027,1985,3,7942,1,5.25e-9,5.25e-9,5.25e-9,0
1606,F027,1985,4,7943,1,1.43e-8,1.43e-8,1.43e-8,0
1606,F027,1986,2,7945,1,1.75e-7,1.75e-7,1.75e-7,0
1606,F027,1986,3,7946,1,3.96e-7,3.96e-7,3.96e-7,0
1606,F027,1986,4,7947,1,9.44e-7,9.44e-7,9.44e-7,0
1606,F027,1987,1,7948,1,5.23e-6,5.23e-6,5.23e-6,0
1606,F027,1987,2,7949,1,2.55e-5,2.55e-5,2.55e-5,0
1606,F027,1987,4,7951,1,1.09e-4,1.09e-4,1.09e-4,0
1606,F027,1988,1,7952,1,3.53e-4,3.53e-4,3.53e-4,0
1606,F027,1988,2,7953,1,0.00150585,0.00150585,0.00150585,0
1606,F027,1988,3,7954,1,0.004393233,0.004393233,0.004393233,0
1607,F028,1985,2,7941,1,1.82e-5,1.82e-5,1.82e-5,0
1607,F028,1985,3,7942,1,6.04e-5,6.04e-5,6.04e-5,0
1607,F028,1986,1,7944,1,3.79e-4,3.79e-4,3.79e-4,0
1607,F028,1986,2,7945,1,0.001396744,0.001396744,0.001396744,0
1607,F028,1987,2,7949,1,0.013056116,0.013056116,0.013056116,0
1608,F029,1985,2,7941,1,6.64e-5,6.64e-5,6.64e-5,0
1608,F029,1985,3,7942,1,2.21e-4,2.21e-4,2.21e-4,0
1608,F029,1985,4,7943,1,6.02e-4,6.02e-4,6.02e-4,0
1608,F029,1986,1,7944,1,0.003615362,0.003615362,0.003615362,0
1609,F030,1985,2,7941,1,2.91e-5,2.91e-5,2.91e-5,0
1609,F030,1985,3,7942,2,6.26e-5,6.26e-5,6.26e-5,0
1609,F030,1985,4,7943,1,4.58e-4,4.58e-4,4.58e-4,0
1609,F030,1986,1,7944,1,0.003586474,0.003586474,0.003586474,0
1609,F030,1986,2,7945,1,0.018406108,0.018406108,0.018406108,0
1609,F030,1986,3,7946,1,0.055578331,0.055578331,0.055578331,0
1609,F030,1988,1,7952,1,0.999999999,0.999999999,0.999999999,0
1610,F031,1985,2,7941,1,0.003660432,0.003660432,0.003660432,0
1611,F032,1985,2,7941,1,6.75e-5,6.75e-5,6.75e-5,0
1611,F032,1985,3,7942,1,2.25e-4,2.25e-4,2.25e-4,0
1611,F032,1985,4,7943,1,6.12e-4,6.12e-4,6.12e-4,0
1611,F032,1986,3,7946,1,0.009936311,0.009936311,0.009936311,0
1612,F033,1985,2,7941,1,1.72e-7,1.72e-7,1.72e-7,0
1612,F033,1985,3,7942,1,5.72e-7,5.72e-7,5.72e-7,0
1612,F033,1985,4,7943,1,1.56e-6,1.56e-6,1.56e-6,0
1612,F033,1986,4,7947,1,2.94e-5,2.94e-5,2.94e-5,0
1612,F033,1987,2,7949,1,1e-4,1e-4,1e-4,0
1612,F033,1988,3,7954,1,6.32e-4,6.32e-4,6.32e-4,0
1612,F033,1989,3,7958,1,0.002098981,0.002098981,0.002098981,0
1612,F033,1989,4,7959,1,0.002899259,0.002899259,0.002899259,0
1612,F033,1990,2,7961,1,0.012739218,0.012739218,0.012739218,0
1613,F034,1985,2,7941,1,5.5e-4,5.5e-4,5.5e-4,0
1613,F034,1985,3,7942,1,0.001827704,0.001827704,0.001827704,0
1613,F034,1985,4,7943,1,0.003386851,0.003386851,0.003386851,0
1613,F034,1986,2,7945,1,0.017014707,0.017014707,0.017014707,0
1614,F035,1985,2,7941,1,0.003660432,0.003660432,0.003660432,0
1615,F036,1985,2,7941,1,1.55e-4,1.55e-4,1.55e-4,0
1615,F036,1985,3,7942,1,5.15e-4,5.15e-4,5.15e-4,0
1615,F036,1985,4,7943,1,9.54e-4,9.54e-4,9.54e-4,0
1615,F036,1986,1,7944,1,0.002672433,0.002672433,0.002672433,0
1615,F036,1986,2,7945,1,0.006697178,0.006697178,0.006697178,0
1615,F036,1986,3,7946,1,0.011688677,0.011688677,0.011688677,0
1616,F037,1985,2,7941,1,4.61e-6,4.61e-6,4.61e-6,0
1616,F037,1985,3,7942,1,1.53e-5,1.53e-5,1.53e-5,0
1616,F037,1985,4,7943,1,4.18e-5,4.18e-5,4.18e-5,0
1616,F037,1986,1,7944,1,2.51e-4,2.51e-4,2.51e-4,0
1616,F037,1986,2,7945,1,0.001243029,0.001243029,0.001243029,0
1616,F037,1986,3,7946,1,0.003730887,0.003730887,0.003730887,0
1617,F038,1985,2,7941,1,2.97e-7,2.97e-7,2.97e-7,0
1617,F038,1985,3,7942,1,9.87e-7,9.87e-7,9.87e-7,0
1617,F038,1985,4,7943,1,2.69e-6,2.69e-6,2.69e-6,0
1617,F038,1986,2,7945,1,3.28e-5,3.28e-5,3.28e-5,0
1617,F038,1987,3,7950,1,2.67e-4,2.67e-4,2.67e-4,0
1617,F038,1989,2,7957,1,0.001529081,0.001529081,0.001529081,0
1617,F038,1990,2,7961,1,0.003479758,0.003479758,0.003479758,0
1617,F038,1990,3,7962,1,0.005082085,0.005082085,0.005082085,0
1618,F039,1985,2,7941,1,0.007375617,0.007375617,0.007375617,0
1619,F040,1985,2,7941,1,0.001036529,0.001036529,0.001036529,0
1619,F040,1985,4,7943,1,0.002994647,0.002994647,0.002994647,0
1619,F040,1986,1,7944,1,0.009056794,0.009056794,0.009056794,0
1620,F041,1985,2,7941,1,0.031215405,0.031215405,0.031215405,0
1620,F041,1985,3,7942,1,0.03210581,0.03210581,0.03210581,0
1620,F041,1985,4,7943,1,0.032132747,0.032132747,0.032132747,0
1620,F041,1986,2,7945,1,0.032608948,0.032608948,0.032608948,0
1620,F041,1986,3,7946,1,0.033268674,0.033268674,0.033268674,0
1620,F041,1988,1,7952,1,0.050030112,0.050030112,0.050030112,0
1621,F042,1985,2,7941,1,3.08e-4,3.08e-4,3.08e-4,0
1621,F042,1985,4,7943,1,8.91e-4,8.91e-4,8.91e-4,0
1621,F042,1986,2,7945,1,9.4e-4,9.4e-4,9.4e-4,0
1621,F042,1986,3,7946,1,9.74e-4,9.74e-4,9.74e-4,0
1621,F042,1986,4,7947,1,0.001015449,0.001015449,0.001015449,0
1621,F042,1987,3,7950,1,0.001500961,0.001500961,0.001500961,0
1621,F042,1987,4,7951,2,0.001657609,0.001657609,0.001657609,0
1621,F042,1988,3,7954,1,0.004992258,0.004992258,0.004992258,0
1621,F042,1989,2,7957,2,0.010067603,0.010067603,0.010067603,0
1621,F042,1989,3,7958,1,0.015265962,0.015265962,0.015265962,0
1622,F043,1985,3,7942,2,3.23e-11,3.23e-11,3.23e-11,0
1622,F043,1985,4,7943,1,2.19e-10,2.19e-10,2.19e-10,0
1622,F043,1986,1,7944,1,1.7e-9,1.7e-9,1.7e-9,0
1622,F043,1986,2,7945,1,8.71e-9,8.71e-9,8.71e-9,0
1622,F043,1988,3,7954,1,1.9e-7,1.9e-7,1.9e-7,0
1622,F043,1989,1,7956,1,3.12e-7,3.12e-7,3.12e-7,0
1622,F043,1989,4,7959,1,1.06e-6,1.06e-6,1.06e-6,0
1622,F043,1990,3,7962,1,3.6e-6,3.6e-6,3.6e-6,0
1622,F043,1990,4,7963,1,5.47e-6,5.47e-6,5.47e-6,0
1622,F043,1991,3,7966,1,4.13e-5,4.13e-5,4.13e-5,0
1622,F043,1991,4,7967,1,6.76e-5,6.76e-5,6.76e-5,0
1622,F043,1992,4,7971,1,7.36e-4,7.36e-4,7.36e-4,0
1622,F043,1993,1,7972,1,0.001445248,0.001445248,0.001445248,0
1622,F043,1993,2,7973,1,0.005228355,0.005228355,0.005228355,0
1622,F043,1993,4,7975,1,0.012983381,0.012983381,0.012983381,0
1622,F043,1995,1,7980,1,0.020637554,0.020637554,0.020637554,0
1623,F044,1985,3,7942,2,0.998605303,0.998605303,0.998605303,0
1623,F044,1985,4,7943,1,0.99947449,0.99947449,0.99947449,0
1623,F044,1986,2,7945,1,0.999662914,0.999662914,0.999662914,0
1624,F045,1985,3,7942,1,3.3e-8,3.3e-8,3.3e-8,0
1624,F045,1985,4,7943,1,5.77e-8,5.77e-8,5.77e-8,0
1624,F045,1986,1,7944,1,2.53e-7,2.53e-7,2.53e-7,0
1624,F045,1986,2,7945,1,7.09e-7,7.09e-7,7.09e-7,0
1624,F045,1987,4,7951,1,7.92e-6,7.92e-6,7.92e-6,0
1624,F045,1989,2,7957,1,3.96e-5,3.96e-5,3.96e-5,0
1624,F045,1991,3,7966,1,1.51e-4,1.51e-4,1.51e-4,0
1624,F045,1992,2,7969,1,2.02e-4,2.02e-4,2.02e-4,0
1624,F045,1992,3,7970,1,2.64e-4,2.64e-4,2.64e-4,0
1624,F045,1993,1,7972,1,7.25e-4,7.25e-4,7.25e-4,0
1624,F045,1993,3,7974,1,0.003282855,0.003282855,0.003282855,0
1625,F046,1985,3,7942,1,9.49e-6,9.49e-6,9.49e-6,0
1625,F046,1987,3,7950,1,2.23e-4,2.23e-4,2.23e-4,0
1625,F046,1988,2,7953,1,5.53e-4,5.53e-4,5.53e-4,0
1625,F046,1991,3,7966,1,0.004123182,0.004123182,0.004123182,0
1625,F046,1992,3,7970,1,0.006854476,0.006854476,0.006854476,0
1625,F046,1995,3,7982,1,0.045690357,0.045690357,0.045690357,0
1626,F047,1985,3,7942,1,0.001005292,0.001005292,0.001005292,0
1626,F047,1990,4,7963,1,0.053996975,0.053996975,0.053996975,0
1627,F048,1985,3,7942,1,1.18e-9,1.18e-9,1.18e-9,0
1627,F048,1985,4,7943,1,2.06e-9,2.06e-9,2.06e-9,0
1627,F048,1986,1,7944,1,5.49e-9,5.49e-9,5.49e-9,0
1627,F048,1986,3,7946,1,1.88e-8,1.88e-8,1.88e-8,0
1627,F048,1987,3,7950,1,6.5e-8,6.5e-8,6.5e-8,0
1627,F048,1988,1,7952,1,1.41e-7,1.41e-7,1.41e-7,0
1627,F048,1988,2,7953,1,3.8e-7,3.8e-7,3.8e-7,0
1627,F048,1988,3,7954,1,9.78e-7,9.78e-7,9.78e-7,0
1627,F048,1989,2,7957,1,7.93e-6,7.93e-6,7.93e-6,0
1627,F048,1991,1,7964,1,4.74e-5,4.74e-5,4.74e-5,0
1627,F048,1991,3,7966,1,8.95e-5,8.95e-5,8.95e-5,0
1627,F048,1992,2,7969,1,3.06e-4,3.06e-4,3.06e-4,0
1627,F048,1992,3,7970,1,5.71e-4,5.71e-4,5.71e-4,0
1627,F048,1993,3,7974,1,0.005097815,0.005097815,0.005097815,0
1628,F049,1985,3,7942,1,1.33e-9,1.33e-9,1.33e-9,0
1628,F049,1985,4,7943,1,3.34e-9,3.34e-9,3.34e-9,0
1628,F049,1986,2,7945,1,3.88e-8,3.88e-8,3.88e-8,0
1628,F049,1986,3,7946,1,8.8e-8,8.8e-8,8.8e-8,0
1628,F049,1986,4,7947,1,2.09e-7,2.09e-7,2.09e-7,0
1628,F049,1987,1,7948,1,1.16e-6,1.16e-6,1.16e-6,0
1628,F049,1987,2,7949,1,5.65e-6,5.65e-6,5.65e-6,0
1628,F049,1987,3,7950,1,1.69e-5,1.69e-5,1.69e-5,0
1628,F049,1987,4,7951,1,4.47e-5,4.47e-5,4.47e-5,0
1628,F049,1989,1,7956,1,9.59e-4,9.59e-4,9.59e-4,0
1628,F049,1989,4,7959,1,0.002706594,0.002706594,0.002706594,0
1628,F049,1990,1,7960,1,0.004648289,0.004648289,0.004648289,0
1629,F050,1985,3,7942,1,8.94e-13,8.94e-13,8.94e-13,0
1629,F050,1985,4,7943,1,2.24e-12,2.24e-12,2.24e-12,0
1629,F050,1986,2,7945,1,2.61e-11,2.61e-11,2.61e-11,0
1629,F050,1987,1,7948,1,1.24e-10,1.24e-10,1.24e-10,0
1629,F050,1987,2,7949,1,3.28e-10,3.28e-10,3.28e-10,0
1629,F050,1988,1,7952,1,1.81e-9,1.81e-9,1.81e-9,0
1629,F050,1988,2,7953,1,4.84e-9,4.84e-9,4.84e-9,0
1629,F050,1989,1,7956,1,2.54e-8,2.54e-8,2.54e-8,0
1629,F050,1989,2,7957,1,6.38e-8,6.38e-8,6.38e-8,0
1629,F050,1990,2,7961,1,3.99e-7,3.99e-7,3.99e-7,0
1629,F050,1990,3,7962,1,6.75e-7,6.75e-7,6.75e-7,0
1629,F050,1990,4,7963,1,1.44e-6,1.44e-6,1.44e-6,0
1629,F050,1991,3,7966,1,1.6e-5,1.6e-5,1.6e-5,0
1629,F050,1992,2,7969,1,6.66e-5,6.66e-5,6.66e-5,0
1629,F050,1992,3,7970,1,1.29e-4,1.29e-4,1.29e-4,0
1629,F050,1992,4,7971,1,3e-4,3e-4,3e-4,0
1629,F050,1993,3,7974,1,0.00409649,0.00409649,0.00409649,0
1630,F051,1985,3,7942,1,6.43e-17,6.43e-17,6.43e-17,0
1630,F051,1985,4,7943,1,1.61e-16,1.61e-16,1.61e-16,0
1630,F051,1986,1,7944,1,9.28e-16,9.28e-16,9.28e-16,0
1630,F051,1986,2,7945,1,4.56e-15,4.56e-15,4.56e-15,0
1630,F051,1986,3,7946,1,1.37e-14,1.37e-14,1.37e-14,0
1630,F051,1986,4,7947,1,3.61e-14,3.61e-14,3.61e-14,0
1630,F051,1987,1,7948,1,2.12e-13,2.12e-13,2.12e-13,0
1630,F051,1987,2,7949,1,1.05e-12,1.05e-12,1.05e-12,0
1630,F051,1987,3,7950,1,3.13e-12,3.13e-12,3.13e-12,0
1630,F051,1987,4,7951,1,8.27e-12,8.27e-12,8.27e-12,0
1630,F051,1988,3,7954,1,1.25e-10,1.25e-10,1.25e-10,0
1630,F051,1988,4,7955,1,2.01e-10,2.01e-10,2.01e-10,0
1630,F051,1989,1,7956,1,6.87e-10,6.87e-10,6.87e-10,0
1630,F051,1989,2,7957,1,2.99e-9,2.99e-9,2.99e-9,0
1630,F051,1989,3,7958,1,8.77e-9,8.77e-9,8.77e-9,0
1630,F051,1989,4,7959,1,2.3e-8,2.3e-8,2.3e-8,0
1630,F051,1990,2,7961,1,1.98e-7,1.98e-7,1.98e-7,0
1630,F051,1990,3,7962,1,4.7e-7,4.7e-7,4.7e-7,0
1630,F051,1990,4,7963,1,1.22e-6,1.22e-6,1.22e-6,0
1630,F051,1991,1,7964,1,5.94e-6,5.94e-6,5.94e-6,0
1630,F051,1991,4,7967,1,5.81e-5,5.81e-5,5.81e-5,0
1630,F051,1992,2,7969,1,2.26e-4,2.26e-4,2.26e-4,0
1630,F051,1992,3,7970,1,4.89e-4,4.89e-4,4.89e-4,0
1630,F051,1992,4,7971,1,0.001213181,0.001213181,0.001213181,0
1631,F052,1985,3,7942,1,1.62e-8,1.62e-8,1.62e-8,0
1631,F052,1985,4,7943,1,4.05e-8,4.05e-8,4.05e-8,0
1631,F052,1986,2,7945,1,4.71e-7,4.71e-7,4.71e-7,0
