interval_col,tattoo,from_year,to_year,from_primary,to_primary,from_detector_name,to_detector_name,from_x,from_y,to_x,to_y,observed_endpoint_distance_m,has_origin_xy,has_destination_xy
1381,066W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1382,067P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1383,067P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1384,067P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1385,067P,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
1386,067P,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
1387,067R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
1388,067R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1389,067R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1390,067R,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1391,067W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1392,067W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1393,067W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1394,067Y,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1395,067Y,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1396,067Y,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1397,067Y,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1398,067Y,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
1399,069P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1400,069P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1401,069P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1402,069P,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
1403,069P,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
1404,069P,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
1405,069P,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
1406,069R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
1407,069R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1408,069R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1409,069R,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1410,069R,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1411,069R,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1412,069R,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1413,069R,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
1414,069R,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
1415,069W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1416,069W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1417,069W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1418,069W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1419,070P,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1420,070P,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1421,070P,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1422,070P,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
1423,070P,2012,2013,37,38,37,38,383237,202222,382076,201048,1651.119922961382,TRUE,TRUE
1424,070P,2013,2014,38,39,38,39,382076,201048,380906,200398,1338.43191832831,TRUE,TRUE
1425,070P,2014,2015,39,40,39,40,380906,200398,381314,201301,990.8950499422227,TRUE,TRUE
1426,070P,2015,2016,40,41,40,41,381314,201301,380936,199687,1657.6730678876338,TRUE,TRUE
1427,070P,2016,2017,41,42,41,42,380936,199687,382786,200771,2144.191222815726,TRUE,TRUE
1428,070P,2017,2018,42,43,42,43,382786,200771,381016,201635,1969.6182371210925,TRUE,TRUE
1429,070P,2018,2019,43,44,43,44,381016,201635,382420,201405,1422.7143072310757,TRUE,TRUE
1430,070P,2019,2020,44,45,44,45,382420,201405,380583,201265,1842.3270610833463,TRUE,TRUE
1431,070P,2020,2021,45,46,45,46,380583,201265,382734,202283,2379.7321277824526,TRUE,TRUE
1432,070Y,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1433,070Y,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1434,070Y,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1435,071R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
1436,071R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1437,071R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1438,071R,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1439,072W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1440,072W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1441,073R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
1442,073R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1443,076R,2004,2005,29,30,29,30,382049,201493,382931,200706,1182.0714868399457,TRUE,TRUE
1444,076R,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1445,076R,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1446,077W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1447,077W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1448,077W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1449,077W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1450,077W,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1451,080W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1452,080W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1453,081W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1454,081W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1455,081W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1456,081W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1457,081W,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1458,081W,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1459,082W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1460,082W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1461,082W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1462,082W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1463,082W,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1464,082W,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1465,082W,2011,2012,36,37,36,37,381314,201015,383237,202222,2270.4136187047507,TRUE,TRUE
1466,089W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1467,089W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1468,089W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1469,093W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1470,093W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1471,094W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1472,094W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1473,096W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1474,096W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1475,096W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1476,096W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1477,097W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1478,097W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1479,097W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1480,098W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1481,098W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1482,099W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1483,099W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1484,101W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1485,101W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1486,101W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1487,101W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1488,103W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1489,103W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1490,103W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1491,103W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1492,103W,2009,2010,34,35,34,35,383126,200958,383135,202599,1641.0246798875392,TRUE,TRUE
1493,103W,2010,2011,35,36,35,36,383135,202599,381314,201015,2413.523772412445,TRUE,TRUE
1494,104W,2005,2006,30,31,30,31,382931,200706,380649,201388,2381.7321427902007,TRUE,TRUE
1495,104W,2006,2007,31,32,31,32,380649,201388,380279,201409,370.59546678285204,TRUE,TRUE
1496,104W,2007,2008,32,33,32,33,380279,201409,382399,200920,2175.6656452681327,TRUE,TRUE
1497,104W,2008,2009,33,34,33,34,382399,200920,383126,200958,727.9924450157433,TRUE,TRUE
1498,A002,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1499,A002,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1500,A002,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1501,A002,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1502,A002,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1503,A002,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
1504,A002,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
1505,A002,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
1506,A002,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
1507,A002,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
1508,A003,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1509,A003,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1510,A003,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1511,A003,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1512,A003,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1513,A007,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1514,A007,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1515,A007,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1516,A007,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1517,A007,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1518,A011,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1519,A011,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1520,A014,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1521,A014,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1522,A014,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1523,A014,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1524,A021,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1525,A021,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1526,A021,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1527,A021,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1528,A030,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1529,A030,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1530,A037,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1531,A037,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1532,A037,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1533,A037,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1534,A037,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1535,A037,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
1536,A037,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
1537,A038,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1538,A038,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1539,A038,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1540,A039,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1541,A039,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1542,A039,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1543,A041,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1544,A041,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1545,A041,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1546,A041,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1547,A042,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1548,A042,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1549,A042,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1550,A042,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1551,A042,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1552,A042,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
1553,A045,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1554,A045,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1555,A046,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1556,A046,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1557,A047,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1558,A047,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1559,A047,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1560,A049,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1561,A049,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1562,A049,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1563,A049,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1564,A049,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1565,A049,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
1566,A049,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
1567,A051,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1568,A051,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1569,A051,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1570,A051,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1571,A051,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1572,A051,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
1573,A051,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
1574,A051,1996,1997,21,22,21,22,383675,202710,380707,200454,3728.0772524184636,TRUE,TRUE
1575,A051,1997,1998,22,23,22,23,380707,200454,379814,201477,1357.931515209806,TRUE,TRUE
1576,A051,1998,1999,23,24,23,24,379814,201477,380580,201391,770.8125582785999,TRUE,TRUE
1577,A051,1999,2000,24,25,24,25,380580,201391,381022,201589,484.3222068003903,TRUE,TRUE
1578,A052,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1579,A052,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1580,A053,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1581,A053,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1582,A054,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1583,A054,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1584,A054,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1585,A054,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1586,A054,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1587,A054,1994,1995,19,20,19,20,379874,201435,381230,201693,1380.3260484392808,TRUE,TRUE
1588,A054,1995,1996,20,21,20,21,381230,201693,383675,202710,2648.077415786782,TRUE,TRUE
1589,A055,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1590,A055,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1591,A056,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1592,A056,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1593,A056,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1594,A056,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1595,A056,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1596,A057,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1597,A057,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1598,A057,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1599,A057,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1600,A057,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
1601,A058,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1602,A058,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1603,A058,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1604,A059,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1605,A059,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1606,A062,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1607,A062,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1608,A062,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1609,A062,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1610,A064,1989,1990,14,15,14,15,380597,201427,381241,201774,731.5360551606462,TRUE,TRUE
1611,A064,1990,1991,15,16,15,16,381241,201774,381157,201365,417.53682472328114,TRUE,TRUE
1612,A064,1991,1992,16,17,16,17,381157,201365,380625,200466,1044.6171547509643,TRUE,TRUE
1613,A064,1992,1993,17,18,17,18,380625,200466,381370,201620,1373.5869102463084,TRUE,TRUE
1614,A064,1993,1994,18,19,18,19,381370,201620,379874,201435,1507.3954358428978,TRUE,TRUE
