tattoo,capture_date,primary_year,trap_season,has_live_capture,has_pm_record,sett,socg,where,comment,sex,age_fc,year_fc,modal_sett,differs_from_modal,culture_tested,culture_positive,culture_samples,ifn_tested,ifn_positive,dpp_tested,dpp_positive,hist_tested,hist_positive,tested_this_season,any_positive_test,Sett_Clean,SG_id,x,y,quarter_idx,previous_q,previous_year,previous_season,previous_sett,previous_SG,previous_x,previous_y,delta_q,distance_m,same_sett,same_SG,movement_type
L054,1990-06-05,1990,2,TRUE,FALSE,COLLIERSWOOD,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COLLIERSWOOD,21,382931,200706,58,55,1989,3,FORK,16,382786,200771,3,158.90248582070703,FALSE,FALSE,different SG
L054,1990-10-30,1990,4,TRUE,FALSE,WOODRUSH,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,60,58,1990,2,COLLIERSWOOD,21,382931,200706,2,239.42639787625757,FALSE,FALSE,different SG
L054,1991-02-19,1991,1,TRUE,FALSE,FORK,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FORK,16,382786,200771,61,60,1990,4,WOODRUSH,16,382713,200607,1,179.51323071016242,FALSE,TRUE,"different sett, same SG"
L054,1991-06-19,1991,2,TRUE,FALSE,WOODRUSH,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,62,61,1991,1,FORK,16,382786,200771,1,179.51323071016242,FALSE,TRUE,"different sett, same SG"
L054,1991-09-04,1991,3,TRUE,FALSE,FORK,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FORK,16,382786,200771,63,62,1991,2,WOODRUSH,16,382713,200607,1,179.51323071016242,FALSE,TRUE,"different sett, same SG"
L054,1991-11-12,1991,4,TRUE,FALSE,COLLIERSWOOD,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COLLIERSWOOD,21,382931,200706,64,63,1991,3,FORK,16,382786,200771,1,158.90248582070703,FALSE,FALSE,different SG
L054,1992-02-11,1992,1,TRUE,FALSE,WOODRUSH,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,FALSE,TRUE,FALSE,OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,65,64,1991,4,COLLIERSWOOD,21,382931,200706,1,239.42639787625757,FALSE,FALSE,different SG
L054,1992-06-02,1992,2,TRUE,FALSE,WOODRUSH,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,66,65,1992,1,WOODRUSH,16,382713,200607,1,0,TRUE,TRUE,same sett
L054,1992-08-11,1992,3,TRUE,FALSE,COLLIERSWOOD,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,TRUE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COLLIERSWOOD,21,382931,200706,67,66,1992,2,WOODRUSH,16,382713,200607,1,239.42639787625757,FALSE,FALSE,different SG
L054,1993-08-17,1993,3,TRUE,FALSE,WOODRUSH,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,71,67,1992,3,COLLIERSWOOD,21,382931,200706,4,239.42639787625757,FALSE,FALSE,different SG
L054,1994-06-22,1994,2,TRUE,FALSE,WOODRUSH,COLLIERSWOOD,SETT,,Male,Cub,1986,WOODRUSH,FALSE,TRUE,FALSE,FAECES | OA | URINE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,WOODRUSH,16,382713,200607,74,71,1993,3,WOODRUSH,16,382713,200607,3,0,TRUE,TRUE,same sett
