tattoo,date,year,quarter,Diagnostic model: fixed prevalence,Diagnostic model: annual prevalence,Diagnostic model: adjusted annual,All tests (fixed),All tests (inferred),Culture only (fixed)
E040,1988-05-25,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.024745475130226006,0.006041834071780153,0.06490026972128138
E041,1988-06-07,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.0027823356633486936,2.2075576444325132e-5,0.04509550045494314
E041,1988-08-16,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.00391681732305814,6.206824898391049e-5,0.05088641664880915
E041,1988-11-01,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,0.004536222595214376,1.6057300543374754e-4,0.05850701213832441
E041,1989-06-20,1989,2,0.107280137099415,0.107280137099415,0.0553616290696165,0.015388324451260533,0.0017325953247217503,0.11626647816933236
E041,1991-07-02,1991,3,0.107280137099415,0.107280137099415,0.0404473043515461,0.05678033457715978,0.01753819240115231,0.2276334482659289
E042,1988-06-07,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.0016568709061823388,6.010346970395924e-6,0.04223577195113117
E042,1988-08-17,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.002332450664703539,1.6898843533217224e-5,0.04765945753582962
E042,1989-02-21,1989,1,0.107280137099415,0.107280137099415,0.0553616290696165,0.004086956399465234,8.842326051756918e-5,0.08877232287019868
E042,1989-06-21,1989,2,0.107280137099415,0.107280137099415,0.0553616290696165,0.008103469519082881,3.0004851615159767e-4,0.10515613806750324
E042,1992-06-17,1992,2,0.107280137099415,0.107280137099415,0.0328406976078873,0.03918144505462263,0.005072809275594207,0.24356359256779142
E042,1993-06-22,1993,2,0.107280137099415,0.107280137099415,0.0203243807015668,0.05303830724450394,0.009684148438537016,0.28451863315480824
E043,1988-06-08,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.014233895242037792,0.0015936680238660705,0.05889614811208041
E043,1988-08-16,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.02003768567287399,0.004480797317002511,0.06645926759002806
E044,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,5.344429335268078e-4,2.887807468567044e-7,0.035172161753279536
E044,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,7.523590226005986e-4,8.119432506266094e-7,0.03968877735828531
E044,1988-11-15,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,8.713370363082364e-4,2.100529177624419e-6,0.04563244833453596
E044,1989-07-04,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.003572214303465495,3.0079943246802416e-5,0.09565153394048637
E044,1990-07-03,1990,3,0.107280137099415,0.107280137099415,0.0528457603016671,0.007371638596430802,1.3023711363302907e-4,0.14148761624543313
E044,1991-07-16,1991,3,0.107280137099415,0.107280137099415,0.0404473043515461,0.012778921898681666,4.509906279810121e-4,0.18090155591630092
E044,1991-10-02,1991,4,0.107280137099415,0.107280137099415,0.0404473043515461,0.013402544447798115,6.439296952325184e-4,0.18543181023045707
E044,1992-06-30,1992,2,0.107280137099415,0.107280137099415,0.0328406976078873,0.023707103492046445,0.003704351191007592,0.21924309917315718
E045,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,8.812254172287038e-4,1.160195854363384e-6,0.037012196398711686
E045,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.001240540106353069,3.2620360034692953e-6,0.04176509913476181
E045,1988-11-15,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,0.0014367190493108698,8.439015655910238e-6,0.04801971376565805
E045,1989-03-07,1989,1,0.107280137099415,0.107280137099415,0.0553616290696165,0.0027375849532973472,4.543870221693314e-5,0.08106835692270031
E045,1989-07-04,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.008302238166120782,3.6875923511910097e-4,0.10281014357633432
E045,1989-09-19,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.008302238166120782,3.6875923511910097e-4,0.10281014357633432
E045,1989-11-28,1989,4,0.107280137099415,0.107280137099415,0.0553616290696165,0.010031363874218895,0.0018761507724006157,0.11129102659434312
E046,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.014510145641156191,0.0014766094131529414,0.059398903189224674
E046,1989-07-04,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.045791662081126235,0.014558746559022258,0.144629293696904
E047,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.014233895242037792,0.0015936680238660705,0.05889614811208041
E047,1988-09-07,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.02003768567287399,0.004480797317002511,0.06645926759002806
E048,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.004666001607472691,8.846660594031873e-5,0.04873169290517183
E048,1988-09-07,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.006568537422106054,2.487349464288501e-4,0.05498954893852541
E048,1988-11-15,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,0.007607285562249437,6.434871058604544e-4,0.0632246170806484
E048,1989-03-07,1989,1,0.107280137099415,0.107280137099415,0.0553616290696165,0.01449524212868154,0.0034647665291569554,0.10673774210334093
E049,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.024745475130226006,0.006041834071780153,0.06490026972128138
E050,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.0027088071665551422,2.1326478860727515e-5,0.04469316243391602
E050,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.0038133079967848362,5.996206727448858e-5,0.050432412591528544
E050,1988-11-16,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,0.004416344309879953,1.5512423037390764e-4,0.05798501780978907
E050,1989-03-07,1989,1,0.107280137099415,0.107280137099415,0.0553616290696165,0.008415088348071118,8.352447723751323e-4,0.09789208954708348
E050,1990-03-14,1990,1,0.107280137099415,0.107280137099415,0.0528457603016671,0.032332253311762635,0.01021658604561123,0.1637383924746931
E051,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,5.126147773801365e-4,2.77703078794183e-7,0.034109716847569575
E051,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,7.216305590108387e-4,7.807969989670093e-7,0.038489899120036704
E051,1988-11-15,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,8.357491752069537e-4,2.019952597507357e-6,0.044254029725859456
E051,1989-03-07,1989,1,0.107280137099415,0.107280137099415,0.0553616290696165,0.0015924716581677152,1.0876152896597217e-5,0.0747110133682114
E051,1989-07-04,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.0048294680181454165,8.826576525094875e-5,0.09474781903429008
E051,1989-11-28,1989,4,0.107280137099415,0.107280137099415,0.0553616290696165,0.005399305085462859,1.7241846649782691e-4,0.1017890947477777
E051,1990-07-03,1990,3,0.107280137099415,0.107280137099415,0.0528457603016671,0.015747948416052468,0.0015821655497749655,0.1487419872919364
E051,1990-09-18,1990,3,0.107280137099415,0.107280137099415,0.0528457603016671,0.015747948416052468,0.0015821655497749655,0.1487419872919364
E052,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,0.008705388650940475,3.695027486539201e-4,0.05514557741468204
E052,1989-09-19,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.02747279215847856,0.00364314139040189,0.13427294922577357
E052,1992-07-01,1992,3,0.107280137099415,0.107280137099415,0.0328406976078873,0.07711104596014437,0.02217483218147548,0.2774290193843792
E053,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,4.047515486916819e-6,3.5915992429928186e-14,0.01105282365792606
E053,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,5.6978670774113175e-6,1.0098231256915098e-13,0.012472166493971988
E053,1988-11-15,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,6.598927457995635e-6,2.6124522103212516e-13,0.014339960337354563
E053,1989-03-07,1989,1,0.107280137099415,0.107280137099415,0.0553616290696165,1.2573874151369123e-5,1.4066384384252266e-12,0.024209161857133257
E053,1989-07-04,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,3.813262406697545e-5,1.1415619050174169e-11,0.030701836090841577
E053,1989-09-19,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,3.813262406697545e-5,1.1415619050174169e-11,0.030701836090841577
E053,1990-03-14,1990,1,0.107280137099415,0.107280137099415,0.0528457603016671,6.984583551836293e-5,1.178558638679487e-10,0.04276584208445484
E053,1990-07-03,1990,3,0.107280137099415,0.107280137099415,0.0528457603016671,1.721179055561553e-4,6.432917963890884e-10,0.04907408691364112
E053,1990-09-04,1990,3,0.107280137099415,0.107280137099415,0.0528457603016671,1.721179055561553e-4,6.432917963890884e-10,0.04907408691364112
E053,1991-07-02,1991,3,0.107280137099415,0.107280137099415,0.0404473043515461,5.696628333025727e-4,1.4124246438305677e-8,0.06787660183549256
E053,1991-09-17,1991,3,0.107280137099415,0.107280137099415,0.0404473043515461,5.696628333025727e-4,1.4124246438305677e-8,0.06787660183549256
E053,1991-11-27,1991,4,0.577081615828524,0.577081615828524,0.323696972550497,6.50592710417055e-4,4.8892013208779175e-8,0.0702754991370271
E053,1992-06-16,1992,2,0.435996212851397,0.107280137099415,0.0328406976078873,7.683641354216252e-4,7.705507237690722e-8,0.0881795292822214
E053,1992-08-25,1992,3,0.304563668157858,0.107280137099415,0.0328406976078873,8.303061714175078e-4,1.2097361836473315e-7,0.09039360602013868
E053,1992-11-03,1992,4,0.198787274357362,0.107280137099415,0.0328406976078873,8.641763758043048e-4,2.42266531819738e-7,0.09331975362933076
E053,1993-02-23,1993,1,0.123237462425624,0.107280137099415,0.0203243807015668,0.0010984826076742328,1.1210692180467834e-6,0.11032583080737267
E053,1993-06-22,1993,2,0.0737573899763579,0.107280137099415,0.0203243807015668,0.0017838451425081835,5.806312207739625e-6,0.11859521654067805
E053,1993-09-07,1993,3,0.0431655814180292,0.107280137099415,0.0203243807015668,0.0023619169396029032,1.8998379930769113e-5,0.12194902509557717
E053,1993-11-10,1993,4,0.0249207295183734,0.107280137099415,0.0203243807015668,0.0026780169914431325,5.544243251735843e-5,0.126379705642393
E053,1994-07-05,1994,3,0.0142724245432495,0.107280137099415,0.0229275745481719,0.012321086061161684,0.0011616754199464544,0.17411739510612906
E053,1994-09-06,1994,3,0.0081360382638682,0.107280137099415,0.0229275745481719,0.012321086061161684,0.0011616754199464544,0.17411739510612906
E054,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,8.954636826554298e-4,1.180375383411669e-6,0.03743152586231456
E054,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.0012605839441287665,3.318773277646749e-6,0.0422382765822399
E054,1988-11-15,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,0.0014599326184701127,8.585797219494446e-6,0.0485637528331806
E054,1989-07-04,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.005985275461136132,1.2295010983043084e-4,0.10179592859769362
E054,1989-09-19,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.005985275461136132,1.2295010983043084e-4,0.10179592859769362
E054,1990-02-20,1990,1,0.107280137099415,0.107280137099415,0.0528457603016671,0.009960115929630326,9.388384753993847e-4,0.1386031349070687
E054,1990-06-20,1990,2,0.107280137099415,0.107280137099415,0.0528457603016671,0.01863947689603562,0.0033723494070032633,0.1527031901452308
E055,1988-06-21,1988,2,0.107280137099415,0.107280137099415,0.0304041412798923,9.046325660767568e-4,1.1946806825673981e-6,0.03757853447953681
E055,1988-09-06,1988,3,0.107280137099415,0.107280137099415,0.0304041412798923,0.001273491388004367,3.358994418509205e-6,0.042404163237703706
E055,1988-11-16,1988,4,0.107280137099415,0.107280137099415,0.0304041412798923,0.0014748812447974815,8.689850895504106e-6,0.04875448217126289
E055,1989-09-19,1989,3,0.107280137099415,0.107280137099415,0.0553616290696165,0.006046560239079276,1.2444017657281788e-4,0.10219572204338556
E055,1989-11-28,1989,4,0.107280137099415,0.107280137099415,0.0553616290696165,0.006616267578474622,2.0887698530341466e-4,0.10918432063380054
E055,1990-09-18,1990,3,0.107280137099415,0.107280137099415,0.0528457603016671,0.01696255495843764,0.0016233835081537948,0.1557859496569998
