tattoo,primary,origin_year,origin_SG,origin_zone,origin_sett,origin_x,origin_y,n_loc_obs,entry_group,next_primary,next_year,dest_x,dest_y,dest_SG,dest_zone,dest_sett,observed_category,observed_distance_m
J070,25,2000,6,1,RABBIT,380856,201662,1,1,26,2001,381241,201774,7,1,BOXWOOD,neighbour_SG,400.96009776535124
J070,26,2001,7,1,BOXWOOD,381241,201774,2,1,27,2002,381931,201706,8,1,HONEYWELL,neighbour_SG,693.3426281428252
J071,23,1998,22,1,WOODFARM,383337,200429,2,1,24,1999,383337,200429,22,1,WOODFARM,same_SG,0
J071,24,1999,22,1,WOODFARM,383337,200429,3,1,25,2000,383337,200429,22,1,WOODFARM,same_SG,0
J071,25,2000,22,1,WOODFARM,383337,200429,1,1,26,2001,383666,200473,999,2,HOPPER,peripheral,331.9292093203007
J072,23,1998,8,1,HONEYWELL,381931,201706,1,1,24,1999,381931,201706,8,1,HONEYWELL,same_SG,0
J074,23,1998,2,1,BOX,380621,201409,1,1,24,1999,380541,201242,2,1,LARCH,same_SG,185.17289218457435
J075,23,1998,1,1,WEST,380190,201400,1,1,24,1999,380190,201400,1,1,WEST,same_SG,0
J076,23,1998,4,1,MEAD,380390,200637,1,1,24,1999,380534,200550,4,1,ARTHURS,same_SG,168.24089871371942
J077,23,1998,4,1,JUNCTION,380841,200432,2,1,24,1999,380841,200432,4,1,JUNCTION,same_SG,0
J078,23,1998,2,1,BOX,380621,201409,1,1,24,1999,380621,201409,2,1,BOX,same_SG,0
J080,23,1998,2,1,LARCH,380541,201242,2,1,24,1999,380190,201400,1,1,WEST,neighbour_SG,384.92207003496173
J080,24,1999,1,1,WEST,380190,201400,2,1,25,2000,380190,201400,1,1,WEST,same_SG,0
J080,25,2000,1,1,WEST,380190,201400,1,1,26,2001,380417,201488,999,2,BENCH,peripheral,243.46046907044274
J082,23,1998,16,1,WOODRUSH,382713,200607,1,1,24,1999,382786,200771,16,1,FORK,same_SG,179.51323071016242
J083,23,1998,21,1,COLLIERSWOOD,382931,200706,2,1,24,1999,382931,200706,21,1,COLLIERSWOOD,same_SG,0
J083,24,1999,21,1,COLLIERSWOOD,382931,200706,3,1,25,2000,382931,200706,21,1,COLLIERSWOOD,same_SG,0
J083,25,2000,21,1,COLLIERSWOOD,382931,200706,2,1,26,2001,382931,200706,21,1,COLLIERSWOOD,same_SG,0
J083,28,2003,21,1,COLLIERSWOOD,382931,200706,2,1,29,2004,382931,200706,21,1,COLLIERSWOOD,same_SG,0
J084,23,1998,16,1,PEGLARS,382355,200596,1,1,24,1999,382355,200596,16,1,PEGLARS,same_SG,0
J085,23,1998,15,1,PONTINS,382122,200921,1,1,24,1999,382099,200773,15,1,BOG,same_SG,149.77650015940418
J085,24,1999,15,1,BOG,382099,200773,1,1,25,2000,382099,200773,15,1,BOG,same_SG,0
J085,25,2000,15,1,BOG,382099,200773,1,1,26,2001,382099,200773,15,1,BOG,same_SG,0
J087,23,1998,3,1,BEECH,380931,201164,1,1,24,1999,380931,201164,3,1,BEECH,same_SG,0
J087,24,1999,3,1,BEECH,380931,201164,1,1,25,2000,380635,201191,2,1,NEWFENCE,neighbour_SG,297.22886804615734
J087,27,2002,3,1,BEECH,380931,201164,1,1,28,2003,380834,201150,3,1,CHESNUT,same_SG,98.00510190801293
J087,28,2003,3,1,CHESNUT,380834,201150,1,1,29,2004,380834,201150,3,1,CHESNUT,same_SG,0
J087,29,2004,3,1,CHESNUT,380834,201150,1,1,30,2005,380834,201150,3,1,CHESNUT,same_SG,0
J088,23,1998,3,1,BEECH,380931,201164,1,1,24,1999,380931,201164,3,1,BEECH,same_SG,0
J088,24,1999,3,1,BEECH,380931,201164,3,1,25,2000,380931,201164,3,1,BEECH,same_SG,0
J090,23,1998,20,1,PARKMILL,383730,200924,2,1,24,1999,383730,200924,20,1,PARKMILL,same_SG,0
J090,24,1999,20,1,PARKMILL,383730,200924,3,1,25,2000,383730,200924,20,1,PARKMILL,same_SG,0
J090,25,2000,20,1,PARKMILL,383730,200924,3,1,26,2001,383412,200931,20,1,SCOTLANDBANK,same_SG,318.0770346944274
J092,23,1998,20,1,PARKMILL,383730,200924,1,1,24,1999,383730,200924,20,1,PARKMILL,same_SG,0
J093,23,1998,4,1,ARTHURS,380534,200550,1,1,24,1999,380475,200580,4,1,TIP,same_SG,66.18912297349165
J093,29,2004,1,1,WEST,380190,201400,1,1,30,2005,380190,201400,1,1,WEST,same_SG,0
J094,23,1998,4,1,ARTHURS,380534,200550,1,1,24,1999,380390,200637,4,1,MEAD,same_SG,168.24089871371942
J094,24,1999,4,1,MEAD,380390,200637,1,1,25,2000,380834,201150,3,1,CHESNUT,nonneighbour_SG,678.4578100368511
J095,23,1998,4,1,ARTHURS,380534,200550,1,1,24,1999,380534,200550,4,1,ARTHURS,same_SG,0
J099,23,1998,21,1,COLLIERSWOOD,382931,200706,1,1,24,1999,382931,200706,21,1,COLLIERSWOOD,same_SG,0
J099,24,1999,21,1,COLLIERSWOOD,382931,200706,2,1,25,2000,382931,200706,21,1,COLLIERSWOOD,same_SG,0
J099,25,2000,21,1,COLLIERSWOOD,382931,200706,2,1,26,2001,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K002,12,1987,4,1,THISTLEWOODBANK,381109,200408,2,1,13,1988,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
K002,13,1988,4,1,JUNCTION,380841,200432,2,1,14,1989,380841,200432,4,1,JUNCTION,same_SG,0
K002,14,1989,4,1,JUNCTION,380841,200432,1,1,15,1990,380841,200432,4,1,JUNCTION,same_SG,0
K002,15,1990,4,1,JUNCTION,380841,200432,1,1,16,1991,381109,200408,4,1,THISTLEWOODBANK,same_SG,269.0724809414742
K002,16,1991,4,1,THISTLEWOODBANK,381109,200408,1,1,17,1992,380841,200432,4,1,JUNCTION,same_SG,269.0724809414742
K002,17,1992,4,1,JUNCTION,380841,200432,1,1,18,1993,381109,200408,4,1,THISTLEWOODBANK,same_SG,269.0724809414742
K002,18,1993,4,1,THISTLEWOODBANK,381109,200408,1,1,19,1994,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
K002,19,1994,4,1,THISTLEWOODBANK,381109,200408,3,1,20,1995,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
K002,20,1995,4,1,THISTLEWOODBANK,381109,200408,2,1,21,1996,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
K002,21,1996,4,1,THISTLEWOODBANK,381109,200408,2,1,22,1997,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
K002,22,1997,4,1,THISTLEWOODBANK,381109,200408,1,1,23,1998,381109,200408,4,1,THISTLEWOODBANK,same_SG,0
K004,12,1987,11,1,YEW,381619,201268,3,1,13,1988,381619,201268,11,1,YEW,same_SG,0
K004,13,1988,11,1,YEW,381619,201268,2,1,14,1989,381109,200408,4,1,THISTLEWOODBANK,neighbour_SG,999.8499887483122
K004,14,1989,4,1,THISTLEWOODBANK,381109,200408,1,1,15,1990,381737,201220,11,1,TAXUS,neighbour_SG,1026.5125425439282
K004,15,1990,11,1,TAXUS,381737,201220,1,1,16,1991,381737,201220,11,1,TAXUS,same_SG,0
K004,16,1991,11,1,TAXUS,381737,201220,2,1,17,1992,381619,201268,11,1,YEW,same_SG,127.38916751435343
K004,17,1992,11,1,YEW,381619,201268,1,1,18,1993,381619,201268,11,1,YEW,same_SG,0
K004,18,1993,11,1,YEW,381619,201268,1,1,19,1994,381619,201268,11,1,YEW,same_SG,0
K005,12,1987,11,1,YEW,381619,201268,2,1,13,1988,381619,201268,11,1,YEW,same_SG,0
K005,13,1988,11,1,YEW,381619,201268,3,1,14,1989,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K005,14,1989,11,1,TAXUS,381737,201220,2,1,15,1990,381737,201220,11,1,TAXUS,same_SG,0
K005,15,1990,11,1,TAXUS,381737,201220,2,1,16,1991,381737,201220,11,1,TAXUS,same_SG,0
K005,16,1991,11,1,TAXUS,381737,201220,2,1,17,1992,381737,201220,11,1,TAXUS,same_SG,0
K005,17,1992,11,1,TAXUS,381737,201220,1,1,18,1993,381737,201220,11,1,TAXUS,same_SG,0
K005,18,1993,11,1,TAXUS,381737,201220,1,1,19,1994,381841,201313,13,1,CHERRIES,neighbour_SG,139.51702405083043
K005,19,1994,13,1,CHERRIES,381841,201313,2,1,20,1995,381737,201220,11,1,TAXUS,neighbour_SG,139.51702405083043
K006,12,1987,1,1,WEST,380190,201400,1,1,13,1988,380190,201400,1,1,WEST,same_SG,0
K007,12,1987,16,1,PEGLARS,382355,200596,2,1,13,1988,382355,200596,16,1,PEGLARS,same_SG,0
K007,13,1988,16,1,PEGLARS,382355,200596,3,1,14,1989,382355,200596,16,1,PEGLARS,same_SG,0
K007,14,1989,16,1,PEGLARS,382355,200596,1,1,15,1990,382355,200596,16,1,PEGLARS,same_SG,0
K007,15,1990,16,1,PEGLARS,382355,200596,2,1,16,1991,382355,200596,16,1,PEGLARS,same_SG,0
K007,16,1991,16,1,PEGLARS,382355,200596,1,1,17,1992,382355,200596,16,1,PEGLARS,same_SG,0
K007,17,1992,16,1,PEGLARS,382355,200596,3,1,18,1993,382355,200596,16,1,PEGLARS,same_SG,0
K007,18,1993,16,1,PEGLARS,382355,200596,3,1,19,1994,382355,200596,16,1,PEGLARS,same_SG,0
K007,19,1994,16,1,PEGLARS,382355,200596,2,1,20,1995,382355,200596,16,1,PEGLARS,same_SG,0
K009,12,1987,11,1,YEW,381619,201268,3,1,13,1988,381619,201268,11,1,YEW,same_SG,0
K012,12,1987,9,1,LAURELS,381180,201357,2,1,13,1988,381180,201357,9,1,LAURELS,same_SG,0
K012,13,1988,9,1,LAURELS,381180,201357,3,1,14,1989,381180,201357,9,1,LAURELS,same_SG,0
K015,12,1987,1,1,WEST,380190,201400,3,1,13,1988,380190,201400,1,1,WEST,same_SG,0
K016,12,1987,1,1,WEST,380190,201400,3,1,13,1988,380190,201400,1,1,WEST,same_SG,0
K017,12,1987,11,1,TAXUS,381737,201220,1,1,13,1988,381619,201268,11,1,YEW,same_SG,127.38916751435343
K017,13,1988,11,1,YEW,381619,201268,3,1,14,1989,381619,201268,11,1,YEW,same_SG,0
K017,14,1989,11,1,YEW,381619,201268,3,1,15,1990,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K017,15,1990,11,1,TAXUS,381737,201220,1,1,16,1991,381619,201268,11,1,YEW,same_SG,127.38916751435343
K017,16,1991,11,1,YEW,381619,201268,1,1,17,1992,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K017,17,1992,11,1,TAXUS,381737,201220,1,1,18,1993,381737,201220,11,1,TAXUS,same_SG,0
K017,18,1993,11,1,TAXUS,381737,201220,3,1,19,1994,381619,201268,11,1,YEW,same_SG,127.38916751435343
K019,12,1987,2,1,BOX,380621,201409,1,1,13,1988,380621,201409,2,1,BOX,same_SG,0
K019,13,1988,2,1,BOX,380621,201409,1,1,14,1989,380541,201242,2,1,LARCH,same_SG,185.17289218457435
K020,12,1987,2,1,LARCH,380541,201242,3,1,13,1988,380541,201242,2,1,LARCH,same_SG,0
K020,13,1988,2,1,LARCH,380541,201242,3,1,14,1989,380541,201242,2,1,LARCH,same_SG,0
K021,12,1987,1,1,WEST,380190,201400,1,1,13,1988,380190,201400,1,1,WEST,same_SG,0
K023,12,1987,11,1,TAXUS,381737,201220,1,1,13,1988,381619,201268,11,1,YEW,same_SG,127.38916751435343
K030,12,1987,14,1,COLEPARK,382049,201493,1,1,13,1988,382049,201493,14,1,COLEPARK,same_SG,0
K032,12,1987,20,1,PARKMILL,383730,200924,2,1,13,1988,383730,200924,20,1,PARKMILL,same_SG,0
K032,13,1988,20,1,PARKMILL,383730,200924,2,1,14,1989,383730,200924,20,1,PARKMILL,same_SG,0
K032,14,1989,20,1,PARKMILL,383730,200924,2,1,15,1990,383730,200924,20,1,PARKMILL,same_SG,0
K032,15,1990,20,1,PARKMILL,383730,200924,1,1,16,1991,383730,200924,20,1,PARKMILL,same_SG,0
K032,18,1993,20,1,PARKMILL,383730,200924,1,1,19,1994,383730,200924,20,1,PARKMILL,same_SG,0
K032,19,1994,20,1,PARKMILL,383730,200924,1,1,20,1995,383730,200924,20,1,PARKMILL,same_SG,0
K032,20,1995,20,1,PARKMILL,383730,200924,1,1,21,1996,383730,200924,20,1,PARKMILL,same_SG,0
K032,21,1996,20,1,PARKMILL,383730,200924,1,1,22,1997,383730,200924,20,1,PARKMILL,same_SG,0
K032,22,1997,20,1,PARKMILL,383730,200924,1,1,23,1998,383730,200924,20,1,PARKMILL,same_SG,0
K033,12,1987,20,1,PARKMILL,383730,200924,2,1,13,1988,383730,200924,20,1,PARKMILL,same_SG,0
K033,13,1988,20,1,PARKMILL,383730,200924,1,1,14,1989,383730,200924,20,1,PARKMILL,same_SG,0
K033,14,1989,20,1,PARKMILL,383730,200924,2,1,15,1990,383730,200924,20,1,PARKMILL,same_SG,0
K033,15,1990,20,1,PARKMILL,383730,200924,1,1,16,1991,383730,200924,20,1,PARKMILL,same_SG,0
K033,19,1994,20,1,PARKMILL,383730,200924,1,1,20,1995,383730,200924,20,1,PARKMILL,same_SG,0
K033,20,1995,20,1,PARKMILL,383730,200924,1,1,21,1996,383730,200924,20,1,PARKMILL,same_SG,0
K033,21,1996,20,1,PARKMILL,383730,200924,1,1,22,1997,383730,200924,20,1,PARKMILL,same_SG,0
K033,22,1997,20,1,PARKMILL,383730,200924,1,1,23,1998,383730,200924,20,1,PARKMILL,same_SG,0
K037,12,1987,20,1,PARKMILL,383730,200924,2,1,13,1988,383730,200924,20,1,PARKMILL,same_SG,0
K037,13,1988,20,1,PARKMILL,383730,200924,4,1,14,1989,383730,200924,20,1,PARKMILL,same_SG,0
K037,14,1989,20,1,PARKMILL,383730,200924,2,1,15,1990,383730,200924,20,1,PARKMILL,same_SG,0
K037,17,1992,20,1,PARKMILL,383730,200924,1,1,18,1993,383730,200924,20,1,PARKMILL,same_SG,0
K038,12,1987,18,1,NETTLE,383024,201142,2,1,13,1988,383024,201142,18,1,NETTLE,same_SG,0
K038,13,1988,18,1,NETTLE,383024,201142,4,1,14,1989,382624,201274,17,1,OLDOAK,neighbour_SG,421.2172835960082
K038,14,1989,17,1,OLDOAK,382624,201274,1,1,15,1990,382624,201274,17,1,OLDOAK,same_SG,0
K038,15,1990,17,1,OLDOAK,382624,201274,2,1,16,1991,382542,201397,17,1,WOODMANS,same_SG,147.82760229402356
K038,16,1991,17,1,WOODMANS,382542,201397,1,1,17,1992,382542,201397,17,1,WOODMANS,same_SG,0
K050,14,1989,17,1,OLDOAK,382624,201274,1,1,15,1990,383024,201142,18,1,NETTLE,neighbour_SG,421.2172835960082
K062,12,1987,12,1,TOP,381795,200962,2,1,13,1988,381795,200962,12,1,TOP,same_SG,0
K062,13,1988,12,1,TOP,381795,200962,3,1,14,1989,381795,200962,12,1,TOP,same_SG,0
K062,14,1989,12,1,TOP,381795,200962,1,1,15,1990,381795,200962,12,1,TOP,same_SG,0
K062,15,1990,12,1,TOP,381795,200962,2,1,16,1991,381795,200962,12,1,TOP,same_SG,0
K062,16,1991,12,1,TOP,381795,200962,1,1,17,1992,381795,200962,12,1,TOP,same_SG,0
K062,17,1992,12,1,TOP,381795,200962,2,1,18,1993,381795,200962,12,1,TOP,same_SG,0
K062,18,1993,12,1,TOP,381795,200962,2,1,19,1994,381795,200962,12,1,TOP,same_SG,0
K064,12,1987,12,1,TOP,381795,200962,2,1,13,1988,381795,200962,12,1,TOP,same_SG,0
K064,13,1988,12,1,TOP,381795,200962,4,1,14,1989,381795,200962,12,1,TOP,same_SG,0
K064,14,1989,12,1,TOP,381795,200962,3,1,15,1990,381795,200962,12,1,TOP,same_SG,0
K064,15,1990,12,1,TOP,381795,200962,1,1,16,1991,381795,200962,12,1,TOP,same_SG,0
K064,16,1991,12,1,TOP,381795,200962,1,1,17,1992,381795,200962,12,1,TOP,same_SG,0
K064,17,1992,12,1,TOP,381795,200962,2,1,18,1993,381795,200962,12,1,TOP,same_SG,0
K064,21,1996,12,1,TOP,381795,200962,1,1,22,1997,381795,200962,12,1,TOP,same_SG,0
K064,22,1997,12,1,TOP,381795,200962,1,1,23,1998,381619,201268,11,1,YEW,neighbour_SG,353.0042492662093
K064,23,1998,11,1,YEW,381619,201268,1,1,24,1999,381795,200962,12,1,TOP,neighbour_SG,353.0042492662093
K064,24,1999,12,1,TOP,381795,200962,1,1,25,2000,381795,200962,12,1,TOP,same_SG,0
K064,25,2000,12,1,TOP,381795,200962,2,1,26,2001,381795,200962,12,1,TOP,same_SG,0
K065,12,1987,5,1,JACKSMIREY,380678,200030,2,1,13,1988,380678,200030,5,1,JACKSMIREY,same_SG,0
K065,13,1988,5,1,JACKSMIREY,380678,200030,2,1,14,1989,380678,200030,5,1,JACKSMIREY,same_SG,0
K065,14,1989,5,1,JACKSMIREY,380678,200030,1,1,15,1990,380678,200030,5,1,JACKSMIREY,same_SG,0
K068,12,1987,11,1,YEW,381619,201268,2,1,13,1988,381619,201268,11,1,YEW,same_SG,0
K069,12,1987,1,1,WEST,380190,201400,2,1,13,1988,380190,201400,1,1,WEST,same_SG,0
K069,13,1988,1,1,WEST,380190,201400,1,1,14,1989,380190,201400,1,1,WEST,same_SG,0
K070,12,1987,4,1,ARTHURS,380534,200550,1,1,13,1988,380534,200550,4,1,ARTHURS,same_SG,0
K071,12,1987,16,1,PEGLARS,382355,200596,2,1,13,1988,382931,200706,21,1,COLLIERSWOOD,neighbour_SG,586.4094132941592
K071,13,1988,21,1,COLLIERSWOOD,382931,200706,2,1,14,1989,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K071,14,1989,21,1,COLLIERSWOOD,382931,200706,3,1,15,1990,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K071,15,1990,21,1,COLLIERSWOOD,382931,200706,3,1,16,1991,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K071,16,1991,21,1,COLLIERSWOOD,382931,200706,2,1,17,1992,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K071,17,1992,21,1,COLLIERSWOOD,382931,200706,3,1,18,1993,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K071,18,1993,21,1,COLLIERSWOOD,382931,200706,2,1,19,1994,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K071,19,1994,21,1,COLLIERSWOOD,382931,200706,2,1,20,1995,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K072,12,1987,16,1,PEGLARS,382355,200596,2,1,13,1988,382355,200596,16,1,PEGLARS,same_SG,0
K072,13,1988,16,1,PEGLARS,382355,200596,3,1,14,1989,382355,200596,16,1,PEGLARS,same_SG,0
K072,14,1989,16,1,PEGLARS,382355,200596,2,1,15,1990,382355,200596,16,1,PEGLARS,same_SG,0
K072,15,1990,16,1,PEGLARS,382355,200596,4,1,16,1991,382355,200596,16,1,PEGLARS,same_SG,0
K073,12,1987,11,1,YEW,381619,201268,2,1,13,1988,381619,201268,11,1,YEW,same_SG,0
K073,13,1988,11,1,YEW,381619,201268,2,1,14,1989,381619,201268,11,1,YEW,same_SG,0
K073,14,1989,11,1,YEW,381619,201268,2,1,15,1990,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K073,15,1990,11,1,TAXUS,381737,201220,1,1,16,1991,381737,201220,11,1,TAXUS,same_SG,0
K073,18,1993,11,1,YEW,381619,201268,1,1,19,1994,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K073,19,1994,11,1,TAXUS,381737,201220,2,1,20,1995,381737,201220,11,1,TAXUS,same_SG,0
K073,20,1995,11,1,TAXUS,381737,201220,1,1,21,1996,381737,201220,11,1,TAXUS,same_SG,0
K073,21,1996,11,1,TAXUS,381737,201220,1,1,22,1997,381737,201220,11,1,TAXUS,same_SG,0
K074,12,1987,1,1,WEST,380190,201400,1,1,13,1988,380190,201400,1,1,WEST,same_SG,0
K074,13,1988,1,1,WEST,380190,201400,1,1,14,1989,381619,201268,11,1,YEW,nonneighbour_SG,1435.0836212569636
K074,14,1989,11,1,YEW,381619,201268,1,1,15,1990,380190,201400,1,1,WEST,nonneighbour_SG,1435.0836212569636
K075,12,1987,11,1,TAXUS,381737,201220,1,1,13,1988,381619,201268,11,1,YEW,same_SG,127.38916751435343
K075,13,1988,11,1,YEW,381619,201268,4,1,14,1989,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K075,14,1989,11,1,TAXUS,381737,201220,2,1,15,1990,381619,201268,11,1,YEW,same_SG,127.38916751435343
K075,15,1990,11,1,YEW,381619,201268,2,1,16,1991,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K075,16,1991,11,1,TAXUS,381737,201220,1,1,17,1992,381619,201268,11,1,YEW,same_SG,127.38916751435343
K076,12,1987,5,1,JACKSMIREY,380678,200030,2,1,13,1988,380678,200030,5,1,JACKSMIREY,same_SG,0
K077,12,1987,5,1,JACKSMIREY,380678,200030,2,1,13,1988,380678,200030,5,1,JACKSMIREY,same_SG,0
K077,13,1988,5,1,JACKSMIREY,380678,200030,2,1,14,1989,380678,200030,5,1,JACKSMIREY,same_SG,0
K077,14,1989,5,1,JACKSMIREY,380678,200030,1,1,15,1990,380678,200030,5,1,JACKSMIREY,same_SG,0
K077,15,1990,5,1,JACKSMIREY,380678,200030,1,1,16,1991,380678,200030,5,1,JACKSMIREY,same_SG,0
K077,16,1991,5,1,JACKSMIREY,380678,200030,1,1,17,1992,380678,200030,5,1,JACKSMIREY,same_SG,0
K078,12,1987,5,1,JACKSMIREY,380678,200030,2,1,13,1988,380678,200030,5,1,JACKSMIREY,same_SG,0
K078,13,1988,5,1,JACKSMIREY,380678,200030,1,1,14,1989,380678,200030,5,1,JACKSMIREY,same_SG,0
K078,14,1989,5,1,JACKSMIREY,380678,200030,2,1,15,1990,380737,200025,999,2,SINGLE,peripheral,59.21148537234985
K078,16,1991,5,1,JACKSMIREY,380678,200030,1,1,17,1992,380678,200030,5,1,JACKSMIREY,same_SG,0
K085,12,1987,21,1,COLLIERSWOOD,382931,200706,1,1,13,1988,382786,200771,16,1,FORK,neighbour_SG,158.90248582070703
K085,13,1988,16,1,FORK,382786,200771,2,1,14,1989,382786,200771,16,1,FORK,same_SG,0
K085,14,1989,16,1,FORK,382786,200771,1,1,15,1990,382786,200771,16,1,FORK,same_SG,0
K085,15,1990,16,1,FORK,382786,200771,1,1,16,1991,382931,200706,21,1,COLLIERSWOOD,neighbour_SG,158.90248582070703
K085,16,1991,21,1,COLLIERSWOOD,382931,200706,1,1,17,1992,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K085,17,1992,21,1,COLLIERSWOOD,382931,200706,1,1,18,1993,382931,200706,21,1,COLLIERSWOOD,same_SG,0
K086,12,1987,9,1,LAURELS,381180,201357,1,1,13,1988,381503,201484,13,1,OLDPONDDRAIN,nonneighbour_SG,347.0705980056507
K087,12,1987,9,1,LAURELS,381180,201357,1,1,13,1988,381180,201357,9,1,LAURELS,same_SG,0
K087,13,1988,9,1,LAURELS,381180,201357,3,1,14,1989,381180,201357,9,1,LAURELS,same_SG,0
K087,14,1989,9,1,LAURELS,381180,201357,2,1,15,1990,381357,201285,10,1,SEPTICTANK,neighbour_SG,191.08375127153016
K087,15,1990,10,1,SEPTICTANK,381357,201285,1,1,16,1991,381841,201313,13,1,CHERRIES,neighbour_SG,484.809240836022
K088,12,1987,11,1,YEW,381619,201268,1,1,13,1988,381619,201268,11,1,YEW,same_SG,0
K088,13,1988,11,1,YEW,381619,201268,3,1,14,1989,381737,201220,11,1,TAXUS,same_SG,127.38916751435343
K088,14,1989,11,1,TAXUS,381737,201220,1,1,15,1990,380625,200466,4,1,BRAMBLE,neighbour_SG,1343.525213756705
K089,12,1987,18,1,NETTLE,383024,201142,1,2,13,1988,383024,201142,18,1,NETTLE,same_SG,0
K092,12,1987,22,1,WOODFARM,383337,200429,1,2,13,1988,383635,200531,999,2,WINDSOREDGE,peripheral,314.97301471713416
K092,19,1994,22,1,WOODFARM,383337,200429,1,2,20,1995,383337,200429,22,1,WOODFARM,same_SG,0
L005,11,1986,5,1,JACKSMIREY,380678,200030,1,2,12,1987,380678,200030,5,1,JACKSMIREY,same_SG,0
L006,11,1986,17,1,OLDOAK,382624,201274,1,2,12,1987,382624,201274,17,1,OLDOAK,same_SG,0
L008,11,1986,21,1,COLLIERSWOOD,382931,200706,1,1,12,1987,382931,200706,21,1,COLLIERSWOOD,same_SG,0
L010,11,1986,2,1,LARCH,380541,201242,3,1,12,1987,380541,201242,2,1,LARCH,same_SG,0
L010,12,1987,2,1,LARCH,380541,201242,2,1,13,1988,380541,201242,2,1,LARCH,same_SG,0
L011,11,1986,2,1,LARCH,380541,201242,2,1,12,1987,380541,201242,2,1,LARCH,same_SG,0
L011,12,1987,2,1,LARCH,380541,201242,2,1,13,1988,380621,201409,2,1,BOX,same_SG,185.17289218457435
L011,15,1990,2,1,BOX,380621,201409,1,1,16,1991,380621,201409,2,1,BOX,same_SG,0
L012,11,1986,4,1,ARTHURS,380534,200550,3,1,12,1987,380931,201164,3,1,BEECH,nonneighbour_SG,731.1668756173244
L012,12,1987,3,1,BEECH,380931,201164,2,1,13,1988,380931,201164,3,1,BEECH,same_SG,0
L013,11,1986,5,1,JACKSMIREY,380678,200030,2,1,12,1987,380678,200030,5,1,JACKSMIREY,same_SG,0
L017,11,1986,17,1,TOPOAK,382616,201525,1,2,12,1987,382616,201525,17,1,TOPOAK,same_SG,0
L018,13,1988,22,1,WOODFARM,383337,200429,1,1,14,1989,383730,200924,20,1,PARKMILL,nonneighbour_SG,632.0395557241651
L018,14,1989,20,1,PARKMILL,383730,200924,2,1,15,1990,383730,200924,20,1,PARKMILL,same_SG,0
L022,13,1988,17,1,OLDOAK,382624,201274,1,1,14,1989,383375,201417,999,2,ATCOMBEWEST,peripheral,764.4932962426813
L023,11,1986,17,1,TOPOAK,382616,201525,1,2,12,1987,382624,201274,17,1,OLDOAK,same_SG,251.127457678367
L028,11,1986,20,1,PARKMILL,383730,200924,2,1,12,1987,383730,200924,20,1,PARKMILL,same_SG,0
L028,12,1987,20,1,PARKMILL,383730,200924,2,1,13,1988,383730,200924,20,1,PARKMILL,same_SG,0
L028,13,1988,20,1,PARKMILL,383730,200924,1,1,14,1989,383730,200924,20,1,PARKMILL,same_SG,0
L028,14,1989,20,1,PARKMILL,383730,200924,3,1,15,1990,383730,200924,20,1,PARKMILL,same_SG,0
L030,11,1986,14,1,COLEPARK,382049,201493,1,1,12,1987,382049,201493,14,1,COLEPARK,same_SG,0
L030,12,1987,14,1,COLEPARK,382049,201493,1,1,13,1988,382049,201493,14,1,COLEPARK,same_SG,0
L030,13,1988,14,1,COLEPARK,382049,201493,2,1,14,1989,382542,201397,17,1,WOODMANS,neighbour_SG,502.2598928841522
L031,11,1986,14,1,COLEPARK,382049,201493,1,1,12,1987,382049,201493,14,1,COLEPARK,same_SG,0
L031,16,1991,14,1,COLEPARK,382049,201493,1,1,17,1992,382049,201493,14,1,COLEPARK,same_SG,0
L031,17,1992,14,1,COLEPARK,382049,201493,1,1,18,1993,382049,201493,14,1,COLEPARK,same_SG,0
L032,13,1988,14,1,COLEPARK,382049,201493,2,1,14,1989,382049,201493,14,1,COLEPARK,same_SG,0
L032,16,1991,14,1,COLEPARK,382049,201493,1,1,17,1992,382049,201493,14,1,COLEPARK,same_SG,0
L032,17,1992,14,1,COLEPARK,382049,201493,2,1,18,1993,382049,201493,14,1,COLEPARK,same_SG,0
L032,18,1993,14,1,COLEPARK,382049,201493,2,1,19,1994,382049,201493,14,1,COLEPARK,same_SG,0
L032,19,1994,14,1,COLEPARK,382049,201493,1,1,20,1995,382049,201493,14,1,COLEPARK,same_SG,0
