transition_id,tattoo,entry_group,origin_year,next_year,origin_SG,dest_SG,observed_category,observed_distance_m,sigma_test,exp_same_SG,exp_neighbour_SG,exp_nonneighbour_SG,exp_peripheral,expected_prob_observed
13,002N,1,2009,2010,11,12,neighbour_SG,353.0042492662093,60,0.7943699613652977,0.2056300386347023,0,0,0.2056300386347023
13,002N,1,2009,2010,11,12,neighbour_SG,353.0042492662093,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.40293406681283983
13,002N,1,2009,2010,11,12,neighbour_SG,353.0042492662093,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.5118397966198263
14,002N,1,2010,2011,12,15,neighbour_SG,347.55431230240833,60,0.9413234071317047,0.05867659286829524,0,0,0.05867659286829524
14,002N,1,2010,2011,12,15,neighbour_SG,347.55431230240833,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.2025263149583517
14,002N,1,2010,2011,12,15,neighbour_SG,347.55431230240833,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.35068381995233544
15,002P,1,2008,2009,4,4,same_SG,0,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
15,002P,1,2008,2009,4,4,same_SG,0,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
15,002P,1,2008,2009,4,4,same_SG,0,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
16,002P,1,2009,2010,4,4,same_SG,168.24089871371942,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
16,002P,1,2009,2010,4,4,same_SG,168.24089871371942,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
16,002P,1,2009,2010,4,4,same_SG,168.24089871371942,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
17,002V,2,2015,2016,7,7,same_SG,0,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.9550164596374984
17,002V,2,2015,2016,7,7,same_SG,0,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.8330920550978781
17,002V,2,2015,2016,7,7,same_SG,0,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.6734786583011204
18,002V,2,2016,2017,7,6,neighbour_SG,286.6810073932349,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.04491885120399261
18,002V,2,2016,2017,7,6,neighbour_SG,286.6810073932349,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.15987604488059104
18,002V,2,2016,2017,7,6,neighbour_SG,286.6810073932349,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.281355699965091
19,002V,2,2017,2018,6,6,same_SG,0,60,0.9962046765922629,0.0029689253365146988,0,8.263980712225528e-4,0.9962046765922629
19,002V,2,2017,2018,6,6,same_SG,0,100,0.9095660405667317,0.07086764570379445,0,0.019566313729473813,0.9095660405667317
19,002V,2,2017,2018,6,6,same_SG,0,150,0.7036829467467083,0.22738534636453067,0.002038730553022241,0.06689297633573878,0.7036829467467083
20,002V,2,2018,2019,6,6,same_SG,0,60,0.9962046765922629,0.0029689253365146988,0,8.263980712225528e-4,0.9962046765922629
20,002V,2,2018,2019,6,6,same_SG,0,100,0.9095660405667317,0.07086764570379445,0,0.019566313729473813,0.9095660405667317
20,002V,2,2018,2019,6,6,same_SG,0,150,0.7036829467467083,0.22738534636453067,0.002038730553022241,0.06689297633573878,0.7036829467467083
21,003A,1,2014,2015,6,7,neighbour_SG,286.6810073932349,60,0.9962046765922629,0.0029689253365146988,0,8.263980712225528e-4,0.0029689253365146988
21,003A,1,2014,2015,6,7,neighbour_SG,286.6810073932349,100,0.9095660405667317,0.07086764570379445,0,0.019566313729473813,0.07086764570379445
21,003A,1,2014,2015,6,7,neighbour_SG,286.6810073932349,150,0.7036829467467083,0.22738534636453067,0.002038730553022241,0.06689297633573878,0.22738534636453067
22,003A,1,2015,2016,7,6,neighbour_SG,286.6810073932349,60,0.9550164596374984,0.04491885120399261,0,6.468915850903476e-5,0.04491885120399261
22,003A,1,2015,2016,7,6,neighbour_SG,286.6810073932349,100,0.8330920550978781,0.15987604488059104,0,0.007031900021530798,0.15987604488059104
22,003A,1,2015,2016,7,6,neighbour_SG,286.6810073932349,150,0.6734786583011204,0.281355699965091,0.0010850393422947642,0.044080602391493785,0.281355699965091
23,003A,1,2018,2019,7,7,same_SG,81.74350127074322,60,0.7004604670128239,0.2995395329871761,0,0,0.7004604670128239
23,003A,1,2018,2019,7,7,same_SG,81.74350127074322,100,0.6252869027203051,0.3730227351146056,1.447480598850575e-4,0.0015456141052043774,0.6252869027203051
23,003A,1,2018,2019,7,7,same_SG,81.74350127074322,150,0.5365932949360688,0.43863386602925275,0.0056281419604725415,0.019144697074205956,0.5365932949360688
24,003B,1,2006,2007,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
24,003B,1,2006,2007,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
24,003B,1,2006,2007,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
25,003E,1,2013,2014,3,3,same_SG,0,60,0.748140465300824,0.251859534699176,0,0,0.748140465300824
25,003E,1,2013,2014,3,3,same_SG,0,100,0.5382935084307708,0.45956503822438083,0.0021414533448484057,0,0.5382935084307708
25,003E,1,2013,2014,3,3,same_SG,0,150,0.3588165560924883,0.6068120436820459,0.03234864971019654,0.0020227505152692607,0.3588165560924883
26,003N,1,2009,2010,11,12,neighbour_SG,353.0042492662093,60,0.7943699613652977,0.2056300386347023,0,0,0.2056300386347023
26,003N,1,2009,2010,11,12,neighbour_SG,353.0042492662093,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.40293406681283983
26,003N,1,2009,2010,11,12,neighbour_SG,353.0042492662093,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.5118397966198263
27,003N,1,2010,2011,12,12,same_SG,0,60,0.9413234071317047,0.05867659286829524,0,0,0.9413234071317047
27,003N,1,2010,2011,12,12,same_SG,0,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.7948998519052538
27,003N,1,2010,2011,12,12,same_SG,0,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.6208479737890128
28,003N,1,2011,2012,12,12,same_SG,0,60,0.9413234071317047,0.05867659286829524,0,0,0.9413234071317047
28,003N,1,2011,2012,12,12,same_SG,0,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.7948998519052538
28,003N,1,2011,2012,12,12,same_SG,0,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.6208479737890128
29,003V,2,2015,2016,18,18,same_SG,0,60,0.6729565485555616,0.32704345144443836,0,0,0.6729565485555616
29,003V,2,2015,2016,18,18,same_SG,0,100,0.6310869561364685,0.3667172710269528,2.0342350180008864e-4,0.0019923493347786185,0.6310869561364685
29,003V,2,2015,2016,18,18,same_SG,0,150,0.5714522862811067,0.3849805425841699,0.014304277180092683,0.02926289395463078,0.5714522862811067
30,004A,1,2014,2015,4,4,same_SG,168.24089871371942,60,1,0,0,0,1
30,004A,1,2014,2015,4,4,same_SG,168.24089871371942,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
30,004A,1,2014,2015,4,4,same_SG,168.24089871371942,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
31,004A,1,2015,2016,4,4,same_SG,0,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
31,004A,1,2015,2016,4,4,same_SG,0,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
31,004A,1,2015,2016,4,4,same_SG,0,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
32,004E,1,2013,2014,12,12,same_SG,0,60,0.9413234071317047,0.05867659286829524,0,0,0.9413234071317047
32,004E,1,2013,2014,12,12,same_SG,0,100,0.7948998519052538,0.2025263149583517,7.303864508615866e-4,0.0018434466855329413,0.7948998519052538
32,004E,1,2013,2014,12,12,same_SG,0,150,0.6208479737890128,0.35068381995233544,0.01448113679301699,0.013987069465634754,0.6208479737890128
33,004M,1,2018,2019,4,4,same_SG,0,60,1,0,0,0,1
33,004M,1,2018,2019,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
33,004M,1,2018,2019,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
34,004P,2,2008,2009,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
34,004P,2,2008,2009,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
34,004P,2,2008,2009,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
35,004R,2,2004,2005,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
35,004R,2,2004,2005,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
35,004R,2,2004,2005,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
36,004W,1,2005,2006,4,4,same_SG,269.0724809414742,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
36,004W,1,2005,2006,4,4,same_SG,269.0724809414742,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
36,004W,1,2005,2006,4,4,same_SG,269.0724809414742,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
37,004W,1,2006,2007,4,4,same_SG,269.0724809414742,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
37,004W,1,2006,2007,4,4,same_SG,269.0724809414742,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
37,004W,1,2006,2007,4,4,same_SG,269.0724809414742,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
38,005A,1,2014,2015,4,4,same_SG,168.24089871371942,60,1,0,0,0,1
38,005A,1,2014,2015,4,4,same_SG,168.24089871371942,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
38,005A,1,2014,2015,4,4,same_SG,168.24089871371942,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
39,005B,1,2006,2007,1,2,neighbour_SG,431.0939572761372,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.014382268320998528
39,005B,1,2006,2007,1,2,neighbour_SG,431.0939572761372,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.05088645780306325
39,005B,1,2006,2007,1,2,neighbour_SG,431.0939572761372,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.08132300824318085
40,005L,1,2011,2012,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
40,005L,1,2011,2012,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
40,005L,1,2011,2012,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
41,005L,1,2012,2013,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
41,005L,1,2012,2013,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
41,005L,1,2012,2013,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
42,005L,1,2013,2014,20,20,same_SG,0,60,0.6986978890234979,0,0,0.3013021109765021,0.6986978890234979
42,005L,1,2013,2014,20,20,same_SG,0,100,0.5022796175437143,9.610447263112319e-5,0,0.49762427798365455,0.5022796175437143
42,005L,1,2013,2014,20,20,same_SG,0,150,0.3653464256292173,0.004933306756120206,0.0014652589703470593,0.6282550086443154,0.3653464256292173
43,005M,1,2018,2019,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
43,005M,1,2018,2019,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
43,005M,1,2018,2019,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
44,005N,1,2009,2010,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
44,005N,1,2009,2010,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
44,005N,1,2009,2010,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
45,005N,1,2010,2011,1,4,neighbour_SG,788.776901284514,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.014382268320998528
45,005N,1,2010,2011,1,4,neighbour_SG,788.776901284514,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.05088645780306325
45,005N,1,2010,2011,1,4,neighbour_SG,788.776901284514,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.08132300824318085
46,005T,1,2017,2018,2,2,same_SG,185.17289218457435,60,0.8761075033407697,0.12338420595384249,3.3099710943504146e-4,1.772935959528214e-4,0.8761075033407697
46,005T,1,2017,2018,2,2,same_SG,185.17289218457435,100,0.657131039187764,0.3180693743832574,0.011119601163194237,0.013679985265784258,0.657131039187764
46,005T,1,2017,2018,2,2,same_SG,185.17289218457435,150,0.4314294641018157,0.47070273477586416,0.03638867630154061,0.06147912482077955,0.4314294641018157
47,005T,1,2018,2019,2,2,same_SG,0,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
47,005T,1,2018,2019,2,2,same_SG,0,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
47,005T,1,2018,2019,2,2,same_SG,0,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
48,005W,1,2005,2006,4,4,same_SG,0,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
48,005W,1,2005,2006,4,4,same_SG,0,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
48,005W,1,2005,2006,4,4,same_SG,0,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
49,006A,1,2014,2015,4,4,same_SG,168.24089871371942,60,1,0,0,0,1
49,006A,1,2014,2015,4,4,same_SG,168.24089871371942,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
49,006A,1,2014,2015,4,4,same_SG,168.24089871371942,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
50,006A,1,2015,2016,4,4,same_SG,0,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
50,006A,1,2015,2016,4,4,same_SG,0,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
50,006A,1,2015,2016,4,4,same_SG,0,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
51,006A,1,2016,2017,4,4,same_SG,0,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
51,006A,1,2016,2017,4,4,same_SG,0,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
51,006A,1,2016,2017,4,4,same_SG,0,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
52,006C,1,2016,2017,8,7,neighbour_SG,591.3408492570085,60,0.9996286767439534,3.7132325604670864e-4,0,0,3.7132325604670864e-4
52,006C,1,2016,2017,8,7,neighbour_SG,591.3408492570085,100,0.9773981281644766,0.018280013243195142,0,0.0043218585923283,0.018280013243195142
52,006C,1,2016,2017,8,7,neighbour_SG,591.3408492570085,150,0.8766852964565844,0.07471200341392488,3.872645922555921e-4,0.04821543553723498,0.07471200341392488
53,006C,1,2017,2018,7,7,same_SG,0,60,0.7908541601996498,0.2091458398003501,0,0,0.7908541601996498
53,006C,1,2017,2018,7,7,same_SG,0,100,0.5590145717508965,0.4372620769323163,4.2314288281110395e-4,0.0033002084339761955,0.5590145717508965
53,006C,1,2017,2018,7,7,same_SG,0,150,0.40806972981706596,0.5623700348458972,0.0128867693688963,0.01667346596814055,0.40806972981706596
54,006E,1,2013,2014,15,16,neighbour_SG,401.529575498493,60,0.9998729303903097,1.270696096903149e-4,0,0,1.270696096903149e-4
54,006E,1,2013,2014,15,16,neighbour_SG,401.529575498493,100,0.9717195050992963,0.028280494900703786,0,0,0.028280494900703786
54,006E,1,2013,2014,15,16,neighbour_SG,401.529575498493,150,0.841621260751604,0.15657934242626662,0.0012583048273647418,5.410919947646579e-4,0.15657934242626662
55,006G,1,2003,2004,4,4,same_SG,0,60,1,0,0,0,1
55,006G,1,2003,2004,4,4,same_SG,0,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
55,006G,1,2003,2004,4,4,same_SG,0,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
56,006L,1,2011,2012,5,5,same_SG,0,60,0.4352703034305346,0,0,0.5647296965694654,0.4352703034305346
56,006L,1,2011,2012,5,5,same_SG,0,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.2930534559644393
56,006L,1,2011,2012,5,5,same_SG,0,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.19838751257475404
57,006L,1,2012,2013,5,4,neighbour_SG,671.8578718746994,60,0.4352703034305346,0,0,0.5647296965694654,0
57,006L,1,2012,2013,5,4,neighbour_SG,671.8578718746994,100,0.2930534559644393,0.0047028269406942545,0,0.7022437170948663,0.0047028269406942545
57,006L,1,2012,2013,5,4,neighbour_SG,671.8578718746994,150,0.19838751257475404,0.038857806197829414,0,0.7627546812274166,0.038857806197829414
58,006L,1,2013,2014,4,4,same_SG,0,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
58,006L,1,2013,2014,4,4,same_SG,0,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
58,006L,1,2013,2014,4,4,same_SG,0,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
59,006M,1,2018,2019,11,11,same_SG,127.38916751435343,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
59,006M,1,2018,2019,11,11,same_SG,127.38916751435343,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
59,006M,1,2018,2019,11,11,same_SG,127.38916751435343,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
60,006T,1,2017,2018,2,2,same_SG,0,60,0.8761075033407697,0.12338420595384249,3.3099710943504146e-4,1.772935959528214e-4,0.8761075033407697
60,006T,1,2017,2018,2,2,same_SG,0,100,0.657131039187764,0.3180693743832574,0.011119601163194237,0.013679985265784258,0.657131039187764
60,006T,1,2017,2018,2,2,same_SG,0,150,0.4314294641018157,0.47070273477586416,0.03638867630154061,0.06147912482077955,0.4314294641018157
61,007A,1,2014,2015,4,4,same_SG,168.24089871371942,60,1,0,0,0,1
61,007A,1,2014,2015,4,4,same_SG,168.24089871371942,100,0.9832547898124954,0.014104730030782204,0,0.0026404801567225166,0.9832547898124954
61,007A,1,2014,2015,4,4,same_SG,168.24089871371942,150,0.8757988231401371,0.08302833194006401,6.336514288760751e-5,0.04110947977691122,0.8757988231401371
62,007A,1,2015,2016,4,4,same_SG,168.24089871371942,60,0.9889085304244912,0.010874120864417443,0,2.1734871109123014e-4,0.9889085304244912
62,007A,1,2015,2016,4,4,same_SG,168.24089871371942,100,0.8922478524583359,0.08826588551061545,0,0.019486262031048616,0.8922478524583359
62,007A,1,2015,2016,4,4,same_SG,168.24089871371942,150,0.7281626242633085,0.1835743809597793,1.936275057948418e-4,0.08806936727111743,0.7281626242633085
63,007C,1,2016,2017,8,8,same_SG,0,60,0.9637397555619635,0.03626024443803644,0,0,0.9637397555619635
63,007C,1,2016,2017,8,8,same_SG,0,100,0.8713291572133114,0.12827886012562548,0,3.9198266106325137e-4,0.8713291572133114
63,007C,1,2016,2017,8,8,same_SG,0,150,0.776831411169574,0.20408456345323736,0.0037029741709849223,0.015381051206203714,0.776831411169574
64,007F,2,2010,2011,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
64,007F,2,2010,2011,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
64,007F,2,2010,2011,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
65,007F,2,2013,2014,21,21,same_SG,0,60,0.8311955952336006,0.16866770068207296,1.3670408432643537e-4,0,0.8311955952336006
65,007F,2,2013,2014,21,21,same_SG,0,100,0.6611605049306535,0.331596333386678,0.0072431616826684865,0,0.6611605049306535
65,007F,2,2013,2014,21,21,same_SG,0,150,0.5416199895349346,0.41768472735356005,0.03811392255576304,0.0025813605557423996,0.5416199895349346
66,007G,1,2003,2004,2,2,same_SG,185.17289218457435,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
66,007G,1,2003,2004,2,2,same_SG,185.17289218457435,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
66,007G,1,2003,2004,2,2,same_SG,185.17289218457435,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
67,007G,1,2004,2005,2,2,same_SG,185.17289218457435,60,0.8761075033407697,0.12338420595384249,3.3099710943504146e-4,1.772935959528214e-4,0.8761075033407697
67,007G,1,2004,2005,2,2,same_SG,185.17289218457435,100,0.657131039187764,0.3180693743832574,0.011119601163194237,0.013679985265784258,0.657131039187764
67,007G,1,2004,2005,2,2,same_SG,185.17289218457435,150,0.4314294641018157,0.47070273477586416,0.03638867630154061,0.06147912482077955,0.4314294641018157
68,007G,1,2005,2006,2,2,same_SG,185.17289218457435,60,0.5851865099383535,0.19484167311297104,0,0.21997181694867543,0.5851865099383535
68,007G,1,2005,2006,2,2,same_SG,185.17289218457435,100,0.4857289025227095,0.2563901641236672,1.590443915197149e-4,0.2577218889621036,0.4857289025227095
68,007G,1,2005,2006,2,2,same_SG,185.17289218457435,150,0.362411711737773,0.3412189777105271,0.009164170360850809,0.28720514019084914,0.362411711737773
69,007M,1,2018,2019,11,11,same_SG,0,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
69,007M,1,2018,2019,11,11,same_SG,0,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
69,007M,1,2018,2019,11,11,same_SG,0,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
70,007T,1,2017,2018,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
70,007T,1,2017,2018,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
70,007T,1,2017,2018,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
71,008A,1,2014,2015,15,15,same_SG,0,60,0.9998729303903097,1.270696096903149e-4,0,0,0.9998729303903097
71,008A,1,2014,2015,15,15,same_SG,0,100,0.9717195050992963,0.028280494900703786,0,0,0.9717195050992963
71,008A,1,2014,2015,15,15,same_SG,0,150,0.841621260751604,0.15657934242626662,0.0012583048273647418,5.410919947646579e-4,0.841621260751604
72,008B,1,2006,2007,4,4,same_SG,0,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
72,008B,1,2006,2007,4,4,same_SG,0,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
72,008B,1,2006,2007,4,4,same_SG,0,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
73,008B,1,2007,2008,4,4,same_SG,0,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
73,008B,1,2007,2008,4,4,same_SG,0,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
73,008B,1,2007,2008,4,4,same_SG,0,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
74,008B,1,2008,2009,4,4,same_SG,269.0724809414742,60,0.710540573643944,0,0,0.289459426356056,0.710540573643944
74,008B,1,2008,2009,4,4,same_SG,269.0724809414742,100,0.6088432734028951,0.002355840923817583,0,0.3888008856732873,0.6088432734028951
74,008B,1,2008,2009,4,4,same_SG,269.0724809414742,150,0.5422141945720885,0.030645671284055768,0,0.42714013414385577,0.5422141945720885
75,008B,1,2009,2010,4,4,same_SG,0,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
75,008B,1,2009,2010,4,4,same_SG,0,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
75,008B,1,2009,2010,4,4,same_SG,0,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
76,008B,1,2010,2011,4,4,same_SG,0,60,0.9663991056154051,0,0,0.033600894384594814,0.9663991056154051
76,008B,1,2010,2011,4,4,same_SG,0,100,0.8514057173206174,9.84977986618725e-4,0,0.1476093046927638,0.8514057173206174
76,008B,1,2010,2011,4,4,same_SG,0,150,0.7399338178096576,0.026710275303567496,0,0.23335590688677493,0.7399338178096576
77,008L,1,2011,2012,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
77,008L,1,2011,2012,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
77,008L,1,2011,2012,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
78,008L,1,2012,2013,1,1,same_SG,0,60,0.9171470591522483,0.014382268320998528,0,0.06847067252675326,0.9171470591522483
78,008L,1,2012,2013,1,1,same_SG,0,100,0.7722567603880148,0.05088645780306325,0,0.1768567818089219,0.7722567603880148
78,008L,1,2012,2013,1,1,same_SG,0,150,0.650533074161767,0.08132300824318085,2.8144374684581233e-4,0.26786247384820644,0.650533074161767
79,008M,1,2018,2019,11,11,same_SG,0,60,0.7943699613652977,0.2056300386347023,0,0,0.7943699613652977
79,008M,1,2018,2019,11,11,same_SG,0,100,0.5912456689188397,0.40293406681283983,0.005820264268320541,0,0.5912456689188397
79,008M,1,2018,2019,11,11,same_SG,0,150,0.4330311823861508,0.5118397966198263,0.055122597567488725,6.423426534155869e-6,0.4330311823861508
80,008P,1,2008,2009,9,6,neighbour_SG,280.6920020235703,60,0.3210006888076322,0.6789186936507076,8.061754166024745e-5,0,0.6789186936507076
80,008P,1,2008,2009,9,6,neighbour_SG,280.6920020235703,100,0.27860887023043485,0.7124719566626349,0.008919173106930219,0,0.7124719566626349
80,008P,1,2008,2009,9,6,neighbour_SG,280.6920020235703,150,0.23580776939598294,0.713576195932695,0.04978498001305647,8.310546582657024e-4,0.713576195932695
